gene_callers_id	source	accession	function
7767112	InterPro	IPR022629	S-adenosylmethionine synthetase, central domain
9929672	InterPro	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal
9929672	InterPro	IPR007867	Glucose-methanol-choline oxidoreductase, C-terminal
6751232	InterPro	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
6751232	InterPro	IPR003594	Histidine kinase/HSP90-like ATPase
5768480	InterPro	IPR008146	Glutamine synthetase, catalytic domain
14157096	InterPro	IPR033900	Porin domain, Gram-negative type
9274665	InterPro	IPR013126	Heat shock protein 70 family
10879959	InterPro	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain
10879959	InterPro	IPR000774	Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal
9470996	InterPro	IPR008146	Glutamine synthetase, catalytic domain
9470996	InterPro	IPR008147	Glutamine synthetase, N-terminal domain
8062131	InterPro	-	-
6784194	InterPro	IPR010762	Capsid protein, T4-like bacteriophage-like
4424992	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
1901623	InterPro	IPR001753	Enoyl-CoA hydratase/isomerase
14714052	InterPro	IPR010870	Phosphate-selective porin O/P
11797584	InterPro	IPR012910	TonB-dependent receptor, plug domain
11797584	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
7013409	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
7013409	InterPro	IPR007080	RNA polymerase Rpb1, domain 1
7013409	InterPro	IPR000722	RNA polymerase, alpha subunit
7013409	InterPro	IPR007066	RNA polymerase Rpb1, domain 3
7013409	InterPro	IPR007083	RNA polymerase Rpb1, domain 4
4261062	InterPro	IPR023562	Clp protease proteolytic subunit /Translocation-enhancing protein TepA
10879955	InterPro	IPR011112	Rho termination factor, N-terminal
10879955	InterPro	IPR011113	Rho termination factor, RNA-binding domain
10879955	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
4588589	InterPro	IPR012910	TonB-dependent receptor, plug domain
4588589	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
2917368	InterPro	IPR028364	Ribosomal protein uL1/ribosomal biogenesis protein
9536540	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
9536540	InterPro	IPR012910	TonB-dependent receptor, plug domain
5833815	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
5833815	InterPro	IPR000793	ATP synthase, alpha subunit, C-terminal
7963745	InterPro	IPR047873	Large ribosomal subunit protein uL16
13337948	InterPro	IPR028081	Leucine-binding protein domain
4916462	InterPro	IPR031654	Major capsid protein, N-terminal
4916462	InterPro	IPR007542	Major capsid protein, C-terminal
6489039	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
13993294	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
13993294	InterPro	IPR012910	TonB-dependent receptor, plug domain
7210140	InterPro	IPR006059	Bacterial-type extracellular solute-binding protein
14714133	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
14714133	InterPro	IPR012910	TonB-dependent receptor, plug domain
3179484	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
3179484	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
4097045	InterPro	IPR010762	Capsid protein, T4-like bacteriophage-like
4097045	InterPro	IPR010762	Capsid protein, T4-like bacteriophage-like
4981828	InterPro	IPR012910	TonB-dependent receptor, plug domain
4981828	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
11699213	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
11699213	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
11699213	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
14845176	InterPro	IPR012910	TonB-dependent receptor, plug domain
14845176	InterPro	-	-
1639673	InterPro	IPR012910	TonB-dependent receptor, plug domain
1639673	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
4326422	InterPro	IPR006665	OmpA-like domain
3277831	InterPro	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type
3277831	InterPro	IPR011260	RNA polymerase, alpha subunit, C-terminal
7865374	InterPro	IPR012938	Glucose/Sorbosone dehydrogenase
16450737	InterPro	IPR001179	FKBP-type peptidyl-prolyl cis-trans isomerase domain
16450737	InterPro	IPR000774	Peptidyl-prolyl cis-trans isomerase, FKBP-type, N-terminal
11371656	InterPro	IPR013126	Heat shock protein 70 family
3179482	InterPro	IPR000793	ATP synthase, alpha subunit, C-terminal
3179482	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
3179482	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
16024896	InterPro	IPR003395	RecF/RecN/SMC, N-terminal
16024896	InterPro	IPR010935	SMCs flexible hinge
11731986	InterPro	IPR000845	Nucleoside phosphorylase domain
11404343	InterPro	IPR006059	Bacterial-type extracellular solute-binding protein
3736723	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
5801216	InterPro	IPR041569	AAA ATPase, AAA+ lid domain
5801216	InterPro	IPR011546	Peptidase M41, FtsH extracellular
5801216	InterPro	IPR003959	ATPase, AAA-type, core
5801216	InterPro	IPR000642	Peptidase M41
12878869	InterPro	IPR025997	Periplasmic binding protein
5604648	InterPro	IPR003008	Tubulin/FtsZ, GTPase domain
5604648	InterPro	IPR024757	Cell division protein FtsZ, C-terminal
11928540	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
13272031	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
13272031	InterPro	IPR012910	TonB-dependent receptor, plug domain
7439360	InterPro	IPR041102	UvrA, interaction domain
7439360	InterPro	IPR041552	UvrA DNA-binding domain
12125459	InterPro	IPR013786	Acyl-CoA dehydrogenase/oxidase, N-terminal
12125459	InterPro	IPR006091	Acyl-CoA oxidase/dehydrogenase, middle domain
12125459	InterPro	IPR009075	Acyl-CoA dehydrogenase/oxidase, C-terminal
10454330	InterPro	IPR003367	Thrombospondin, type 3-like repeat
10454330	InterPro	IPR003367	Thrombospondin, type 3-like repeat
10454330	InterPro	IPR003367	Thrombospondin, type 3-like repeat
10454330	InterPro	IPR003367	Thrombospondin, type 3-like repeat
10454330	InterPro	IPR006665	OmpA-like domain
12780714	InterPro	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
590806	InterPro	IPR018389	TRAP transporter solute receptor DctP
10159250	InterPro	IPR002347	Short-chain dehydrogenase/reductase SDR
1574011	InterPro	IPR005064	Bordetella uptake gene
5440611	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
5440611	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
11928704	InterPro	IPR028081	Leucine-binding protein domain
14910818	InterPro	IPR018389	TRAP transporter solute receptor DctP
12288952	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
12288952	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
1836050	InterPro	IPR033900	Porin domain, Gram-negative type
10781661	InterPro	IPR007138	Antibiotic biosynthesis monooxygenase domain
6456398	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
6456398	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
6456398	InterPro	IPR000793	ATP synthase, alpha subunit, C-terminal
8094895	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
8717586	InterPro	IPR000897	Signal recognition particle, SRP54 subunit, GTPase domain
8717586	InterPro	IPR004125	Signal recognition particle, SRP54 subunit, M-domain
8717586	InterPro	IPR013822	Signal recognition particle SRP54, helical bundle
2917676	InterPro	IPR007210	ABC-type glycine betaine transport system, substrate-binding domain
13501750	InterPro	IPR000914	Solute-binding protein family 5 domain
13313302	InterPro	IPR012910	TonB-dependent receptor, plug domain
13313302	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
3089804	InterPro	IPR024041	Ammonium transporter AmtB-like domain
14623917	InterPro	IPR015590	Aldehyde dehydrogenase domain
14361927	InterPro	IPR025997	Periplasmic binding protein
2270658	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
2270658	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
11347225	InterPro	IPR000119	Histone-like DNA-binding protein
12100737	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
7906499	InterPro	IPR020070	Large ribosomal subunit protein bL9, N-terminal
7906499	InterPro	IPR020069	Large ribosomal subunit protein bL9, C-terminal
1090784	InterPro	IPR012910	TonB-dependent receptor, plug domain
1090784	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
4629890	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
2139499	InterPro	IPR001789	Signal transduction response regulator, receiver domain
2139499	InterPro	IPR001867	OmpR/PhoB-type DNA-binding domain
4334856	InterPro	IPR001268	NADH:ubiquinone oxidoreductase, 30kDa subunit
10790143	InterPro	-	-
10790143	InterPro	IPR025249	KH domain, NusA-like
10790143	InterPro	IPR013735	Transcription factor NusA, N-terminal
10954224	InterPro	IPR012910	TonB-dependent receptor, plug domain
10954224	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
7906534	InterPro	IPR025164	Toastrack DUF4097
8627378	InterPro	IPR004131	Pyrophosphate-energised proton pump
14820645	InterPro	IPR012910	TonB-dependent receptor, plug domain
10331295	InterPro	IPR002912	ACT domain
10331295	InterPro	IPR006139	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
10331295	InterPro	IPR045626	D-3-phosphoglycerate dehydrogenase, ASB domain
10331295	InterPro	IPR006140	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
4859120	InterPro	IPR012910	TonB-dependent receptor, plug domain
4859120	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
7644624	InterPro	IPR007083	RNA polymerase Rpb1, domain 4
7644624	InterPro	IPR007066	RNA polymerase Rpb1, domain 3
7644624	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
4367453	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
4367453	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
4367453	InterPro	IPR000793	ATP synthase, alpha subunit, C-terminal
3384594	InterPro	IPR016866	Uncharacterised conserved protein UCP028069
108001	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
7906498	InterPro	IPR003395	RecF/RecN/SMC, N-terminal
7906498	InterPro	IPR010935	SMCs flexible hinge
8594936	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
8594936	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
8594936	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
3744869	InterPro	IPR002939	Chaperone DnaJ, C-terminal
3744869	InterPro	IPR001623	DnaJ domain
3744869	InterPro	IPR001305	Heat shock protein DnaJ, cysteine-rich domain
11445549	InterPro	IPR002379	V-ATPase proteolipid subunit C-like domain
6792438	InterPro	IPR035425	CENP-T/Histone H4, histone fold
9282902	InterPro	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain
9282902	InterPro	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain
14492963	InterPro	IPR012938	Glucose/Sorbosone dehydrogenase
2205139	InterPro	IPR003760	ABC transporter substrate-binding protein PnrA-like
10855678	InterPro	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain
10855678	InterPro	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain
14361980	InterPro	IPR000119	Histone-like DNA-binding protein
1648006	InterPro	IPR010762	Capsid protein, T4-like bacteriophage-like
1648006	InterPro	IPR010762	Capsid protein, T4-like bacteriophage-like
12100772	InterPro	IPR002429	Cytochrome c oxidase subunit II-like C-terminal
12100772	InterPro	IPR011759	Cytochrome C oxidase subunit II, transmembrane domain
5645728	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
4793652	InterPro	IPR004044	K Homology domain, type 2
4793652	InterPro	IPR001351	Small ribosomal subunit protein uS3, C-terminal
11576696	InterPro	IPR001247	Exoribonuclease, phosphorolytic domain 1
11576696	InterPro	IPR004088	K Homology domain, type 1
11576696	InterPro	IPR003029	S1 domain
11576696	InterPro	IPR015847	Exoribonuclease, phosphorolytic domain 2
12133767	InterPro	-	-
402876	InterPro	IPR012910	TonB-dependent receptor, plug domain
402876	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
14427668	InterPro	IPR018389	TRAP transporter solute receptor DctP
7120289	InterPro	IPR006059	Bacterial-type extracellular solute-binding protein
12952702	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
1025514	InterPro	IPR028203	Photosynthesis system II assembly factor Ycf48/Hcf136-like domain
8365217	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
11445643	InterPro	IPR015810	Photosynthetic reaction centre, H subunit, N-terminal
11445643	InterPro	IPR027275	PRC-barrel domain
14755109	InterPro	IPR033900	Porin domain, Gram-negative type
10003752	InterPro	IPR005811	ATP-citrate synthase/succinyl-CoA ligase, C-terminal domain
10003752	InterPro	IPR003781	CoA-binding
9839999	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
6005931	InterPro	IPR000630	Small ribosomal subunit protein uS8
10659113	InterPro	IPR033900	Porin domain, Gram-negative type
4793830	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
11347099	InterPro	IPR000914	Solute-binding protein family 5 domain
173269	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
10626415	InterPro	IPR018389	TRAP transporter solute receptor DctP
107921	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
107921	InterPro	IPR012910	TonB-dependent receptor, plug domain
4040046	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
7513508	InterPro	IPR012910	TonB-dependent receptor, plug domain
3155190	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
7251313	InterPro	IPR006665	OmpA-like domain
10790348	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
10790348	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
10593647	InterPro	IPR001789	Signal transduction response regulator, receiver domain
11478267	InterPro	IPR024041	Ammonium transporter AmtB-like domain
16065910	InterPro	IPR033900	Porin domain, Gram-negative type
5055783	InterPro	IPR001478	PDZ domain
5055783	InterPro	IPR005151	Tail specific protease
10790202	InterPro	IPR014845	Protein GYD/TTHA1554
10069527	InterPro	IPR019462	DNA-directed RNA polymerase, beta subunit, external 1 domain
10069527	InterPro	IPR007644	RNA polymerase, beta subunit, protrusion
10069527	InterPro	IPR007642	RNA polymerase Rpb2, domain 2
10069527	InterPro	IPR007642	RNA polymerase Rpb2, domain 2
10069527	InterPro	IPR007645	RNA polymerase Rpb2, domain 3
10069527	InterPro	IPR007120	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
12953027	InterPro	IPR007645	RNA polymerase Rpb2, domain 3
12953027	InterPro	IPR007642	RNA polymerase Rpb2, domain 2
12953027	InterPro	IPR007642	RNA polymerase Rpb2, domain 2
12953027	InterPro	IPR007120	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
12953027	InterPro	IPR007641	RNA polymerase Rpb2, domain 7
12953027	InterPro	IPR019462	DNA-directed RNA polymerase, beta subunit, external 1 domain
12953027	InterPro	IPR007644	RNA polymerase, beta subunit, protrusion
8889604	InterPro	IPR032331	Protein of unknown function DUF4856
6431993	InterPro	IPR000073	Alpha/beta hydrolase fold-1
16262247	InterPro	IPR014730	Electron transfer flavoprotein, alpha/beta-subunit, N-terminal
16262247	InterPro	IPR014731	Electron transfer flavoprotein, alpha subunit, C-terminal
10495309	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
3188224	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
3188224	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
3188224	InterPro	IPR000793	ATP synthase, alpha subunit, C-terminal
4826576	InterPro	IPR011704	ATPase, dynein-related, AAA domain
4826576	InterPro	IPR025865	Cobaltochelatase subunit CobS N-terminal domain
5187006	InterPro	IPR002569	Peptide methionine sulphoxide reductase MsrA domain
7316639	InterPro	IPR003367	Thrombospondin, type 3-like repeat
7316639	InterPro	IPR003367	Thrombospondin, type 3-like repeat
3482972	InterPro	IPR015590	Aldehyde dehydrogenase domain
4892002	InterPro	IPR002347	Short-chain dehydrogenase/reductase SDR
10593657	InterPro	IPR013766	Thioredoxin domain
10593657	InterPro	IPR023753	FAD/NAD(P)-binding domain
14427550	InterPro	IPR007642	RNA polymerase Rpb2, domain 2
14427550	InterPro	IPR007645	RNA polymerase Rpb2, domain 3
14427550	InterPro	IPR007644	RNA polymerase, beta subunit, protrusion
7939531	InterPro	IPR005064	Bordetella uptake gene
6366422	InterPro	IPR000722	RNA polymerase, alpha subunit
6366422	InterPro	IPR000722	RNA polymerase, alpha subunit
6366422	InterPro	IPR007066	RNA polymerase Rpb1, domain 3
6366422	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
6366422	InterPro	IPR007083	RNA polymerase Rpb1, domain 4
6366422	InterPro	IPR007080	RNA polymerase Rpb1, domain 1
16590053	InterPro	IPR001892	Small ribosomal subunit protein uS13
16590053	InterPro	IPR001892	Small ribosomal subunit protein uS13
12920274	InterPro	IPR006075	Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic
12920274	InterPro	IPR018027	Asn/Gln amidotransferase
7185704	InterPro	IPR007066	RNA polymerase Rpb1, domain 3
7185704	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
7185704	InterPro	IPR007083	RNA polymerase Rpb1, domain 4
2860538	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
2860538	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
2761885	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
2761885	InterPro	IPR012910	TonB-dependent receptor, plug domain
6497491	InterPro	IPR012910	TonB-dependent receptor, plug domain
6497491	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
3876521	InterPro	IPR006665	OmpA-like domain
5383932	InterPro	IPR033985	SusD-like, N-terminal
5383932	InterPro	IPR012944	RagB/SusD domain
730767	InterPro	IPR000119	Histone-like DNA-binding protein
14165936	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
10233470	InterPro	IPR020828	Glyceraldehyde 3-phosphate dehydrogenase, NAD(P) binding domain
10233470	InterPro	IPR020829	Glyceraldehyde 3-phosphate dehydrogenase, catalytic domain
14460673	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
10266220	InterPro	IPR000092	Polyprenyl synthetase
5678950	InterPro	IPR048355	Malate synthase, C-terminal domain
5678950	InterPro	IPR048356	Malate synthase, N-terminal domain
5678950	InterPro	IPR048357	Malate synthase G, alpha-beta insertion domain
5678950	InterPro	IPR001465	Malate synthase, TIM barrel domain
16426624	InterPro	IPR041662	SusD-like 2
4761514	InterPro	IPR010752	Protein of unknown function DUF1329
4237293	InterPro	IPR003029	S1 domain
4237293	InterPro	IPR015847	Exoribonuclease, phosphorolytic domain 2
4237293	InterPro	IPR015847	Exoribonuclease, phosphorolytic domain 2
4237293	InterPro	IPR004088	K Homology domain, type 1
4237293	InterPro	IPR001247	Exoribonuclease, phosphorolytic domain 1
4237293	InterPro	IPR001247	Exoribonuclease, phosphorolytic domain 1
4237293	InterPro	IPR015848	Polyribonucleotide nucleotidyltransferase, RNA-binding domain
3942001	InterPro	IPR041095	Elongation Factor G, domain II
3942001	InterPro	IPR000640	Elongation factor EFG, domain V-like
3942001	InterPro	IPR005517	Translation elongation factor EFG/EF2, domain IV
3942001	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
8595457	InterPro	IPR013126	Heat shock protein 70 family
12887845	InterPro	IPR010451	Acetoacetate decarboxylase
5416533	InterPro	IPR033900	Porin domain, Gram-negative type
501361	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
501361	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
501361	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
14559272	InterPro	IPR025997	Periplasmic binding protein
5056335	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
8169150	InterPro	IPR001107	Band 7 domain
4236961	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
11052917	InterPro	IPR011263	DNA-directed RNA polymerase, RpoA/D/Rpb3-type
11052917	InterPro	IPR011260	RNA polymerase, alpha subunit, C-terminal
11052917	InterPro	IPR011262	DNA-directed RNA polymerase, insert domain
7415690	InterPro	IPR015168	SsuA/THI5-like
14198585	InterPro	IPR000523	Magnesium chelatase ChlI-like, catalytic domain
14198585	InterPro	IPR041628	ChlI/MoxR, AAA lid domain
5744659	InterPro	IPR012910	TonB-dependent receptor, plug domain
5744659	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
16098939	InterPro	IPR006657	Molybdopterin dinucleotide-binding domain
16098939	InterPro	IPR006656	Molybdopterin oxidoreductase
15443995	InterPro	IPR022630	S-adenosylmethionine synthetase, C-terminal
15443995	InterPro	IPR022629	S-adenosylmethionine synthetase, central domain
15443995	InterPro	IPR022628	S-adenosylmethionine synthetase, N-terminal
6170201	InterPro	IPR012000	Thiamine pyrophosphate enzyme, central domain
6170201	InterPro	IPR011766	Thiamine pyrophosphate enzyme, TPP-binding
6170201	InterPro	IPR012001	Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain
11610043	InterPro	IPR001753	Enoyl-CoA hydratase/isomerase
11610043	InterPro	IPR006176	3-hydroxyacyl-CoA dehydrogenase, NAD binding
11610043	InterPro	IPR006108	3-hydroxyacyl-CoA dehydrogenase, C-terminal
4531900	InterPro	IPR003959	ATPase, AAA-type, core
4531900	InterPro	IPR019489	Clp ATPase, C-terminal
4531900	InterPro	IPR010603	Zinc finger, ClpX C4-type
10692156	InterPro	IPR019886	Sodium symporter small subunit, predicted
10495731	InterPro	IPR033900	Porin domain, Gram-negative type
15902605	InterPro	IPR006059	Bacterial-type extracellular solute-binding protein
8922662	InterPro	IPR018389	TRAP transporter solute receptor DctP
6170215	InterPro	IPR007210	ABC-type glycine betaine transport system, substrate-binding domain
10036937	InterPro	IPR013126	Heat shock protein 70 family
14886511	InterPro	IPR012910	TonB-dependent receptor, plug domain
8759181	InterPro	IPR018389	TRAP transporter solute receptor DctP
1452089	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
3647375	InterPro	IPR041471	UvrB, interaction domain
3647375	InterPro	IPR006935	Helicase/UvrB, N-terminal
3647375	InterPro	IPR024759	UvrB, YAD/RRR-motif-containing domain
3647375	InterPro	IPR001650	Helicase, C-terminal domain-like
1615384	InterPro	IPR001638	Solute-binding protein family 3/N-terminal domain of MltF
5809852	InterPro	IPR002142	Peptidase S49
5777075	InterPro	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
5777075	InterPro	IPR000793	ATP synthase, alpha subunit, C-terminal
5777075	InterPro	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
9775046	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
13117002	InterPro	IPR001297	Phycobilisome linker domain
2336370	InterPro	IPR001734	Sodium/solute symporter
5580387	InterPro	IPR019307	RNA-binding protein AU-1/Ribonuclease E/G
14100146	InterPro	IPR001107	Band 7 domain
6891205	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
7087802	InterPro	IPR002187	Nitrogen regulatory protein PII
5252635	InterPro	IPR001107	Band 7 domain
3647267	InterPro	IPR017926	Glutamine amidotransferase
3647267	InterPro	IPR017456	CTP synthase, N-terminal
534511	InterPro	IPR003029	S1 domain
534511	InterPro	IPR003029	S1 domain
534511	InterPro	IPR003029	S1 domain
534511	InterPro	IPR003029	S1 domain
534511	InterPro	IPR003029	S1 domain
534511	InterPro	IPR003029	S1 domain
5088901	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
13444726	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
13444726	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
13444726	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
10593912	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
11446089	InterPro	IPR003008	Tubulin/FtsZ, GTPase domain
11446089	InterPro	IPR024757	Cell division protein FtsZ, C-terminal
10790463	InterPro	IPR033248	Transketolase, C-terminal domain
10790463	InterPro	IPR005475	Transketolase-like, pyrimidine-binding domain
14755442	InterPro	IPR033900	Porin domain, Gram-negative type
15673318	InterPro	IPR032331	Protein of unknown function DUF4856
16262877	InterPro	IPR004088	K Homology domain, type 1
16262877	InterPro	IPR003029	S1 domain
12232454	InterPro	IPR028081	Leucine-binding protein domain
12920788	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
6498386	InterPro	IPR046358	Flagellin, C-terminal domain
6498386	InterPro	IPR001029	Flagellin, N-terminal domain
15574681	InterPro	IPR018389	TRAP transporter solute receptor DctP
7284386	InterPro	IPR032331	Protein of unknown function DUF4856
4597605	InterPro	IPR001731	Delta-aminolevulinic acid dehydratase
11544653	InterPro	IPR013126	Heat shock protein 70 family
4564802	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
3483563	InterPro	IPR000456	Large ribosomal subunit protein bL17
4826676	InterPro	IPR011486	Putative beta-barrel porin-2, OmpL-like. bbp2
13477492	InterPro	IPR046358	Flagellin, C-terminal domain
13477492	InterPro	IPR001029	Flagellin, N-terminal domain
1058485	InterPro	IPR013126	Heat shock protein 70 family
2598729	InterPro	IPR000640	Elongation factor EFG, domain V-like
2598729	InterPro	IPR041095	Elongation Factor G, domain II
2598729	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
2598729	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
2598729	InterPro	IPR005517	Translation elongation factor EFG/EF2, domain IV
2532955	InterPro	IPR028081	Leucine-binding protein domain
3745695	InterPro	IPR010762	Capsid protein, T4-like bacteriophage-like
12854965	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
12854965	InterPro	IPR012910	TonB-dependent receptor, plug domain
9643716	InterPro	IPR018316	Tubulin/FtsZ, 2-layer sandwich domain
10233564	InterPro	IPR005482	Biotin carboxylase, C-terminal
10233564	InterPro	IPR005479	Carbamoyl-phosphate synthetase large subunit-like, ATP-binding domain
10233564	InterPro	IPR005481	Biotin carboxylase-like, N-terminal domain
11052896	InterPro	IPR002423	Chaperonin Cpn60/GroEL/TCP-1 family
9217593	InterPro	IPR013678	Ribonucleotide reductase class II vitamin B12-dependent, N-terminal domain
9217593	InterPro	IPR000788	Ribonucleotide reductase large subunit, C-terminal
3712981	InterPro	IPR020818	GroES chaperonin family
2336716	InterPro	IPR004161	Translation elongation factor EFTu-like, domain 2
2336716	InterPro	IPR004160	Translation elongation factor EFTu/EF1A, C-terminal
2336716	InterPro	IPR000795	Translational (tr)-type GTP-binding domain
1582728	InterPro	IPR033900	Porin domain, Gram-negative type
14886496	InterPro	IPR001576	Phosphoglycerate kinase
4368029	InterPro	IPR000914	Solute-binding protein family 5 domain
7415503	InterPro	IPR000531	TonB-dependent receptor-like, beta-barrel
