gene_callers_id	source	accession	function
2954544	Pfam	PF00120	Glutamine synthetase, catalytic domain
2954544	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain
14226464	Pfam	PF08543	Phosphomethylpyrimidine kinase
11474156	Pfam	PF14322	Starch-binding associating with outer membrane
11080907	Pfam	PF07995	Glucose / Sorbosone dehydrogenase
3904686	Pfam	PF00285	Citrate synthase, C-terminal domain
10720297	Pfam	PF00395	S-layer homology domain
3544352	Pfam	PF00575	S1 RNA binding domain
3544352	Pfam	PF00575	S1 RNA binding domain
3544352	Pfam	PF00575	S1 RNA binding domain
3544352	Pfam	PF00575	S1 RNA binding domain
15144250	Pfam	PF16576	Barrel-sandwich domain of CusB or HlyD membrane-fusion
1971524	Pfam	PF00162	Phosphoglycerate kinase
10425680	Pfam	PF00366	Ribosomal protein S17
11867196	Pfam	PF00691	OmpA family
13341883	Pfam	PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle
7017764	Pfam	PF01036	Bacteriorhodopsin-like protein
11867414	Pfam	PF00005	ABC transporter
1643604	Pfam	PF00411	Ribosomal protein S11
11179060	Pfam	PF00118	TCP-1/cpn60 chaperonin family
1643812	Pfam	PF13609	Gram-negative porin
1643603	Pfam	PF00416	Ribosomal protein S13/S18
3773659	Pfam	PF01645	Conserved region in glutamate synthase
12817655	Pfam	PF00920	Dehydratase family
9901154	Pfam	PF07517	SecA DEAD-like domain
9901154	Pfam	PF01043	SecA preprotein cross-linking domain
2135266	Pfam	PF00118	TCP-1/cpn60 chaperonin family
15013020	Pfam	PF00916	Sulfate permease family
10851749	Pfam	PF00669	Bacterial flagellin N-terminal helical region
10851749	Pfam	PF00700	Bacterial flagellin C-terminal helical region
12097071	Pfam	PF00593	TonB dependent receptor
12097071	Pfam	PF07715	TonB-dependent Receptor Plug Domain
10556808	Pfam	PF00281	Ribosomal protein L5
10556808	Pfam	PF00673	ribosomal L5P family C-terminus
2823604	Pfam	PF00120	Glutamine synthetase, catalytic domain
2823604	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain
3446162	Pfam	PF00593	TonB dependent receptor
3446162	Pfam	PF07715	TonB-dependent Receptor Plug Domain
5936626	Pfam	PF01145	SPFH domain / Band 7 family
4462039	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
4462039	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain
4462039	Pfam	PF00306	ATP synthase alpha/beta chain, C terminal domain
3184149	Pfam	PF14250	AbrB-like transcriptional regulator
10786365	Pfam	PF04069	Substrate binding domain of ABC-type glycine betaine transport system
13178439	Pfam	PF13433	Periplasmic binding protein domain
6362620	Pfam	PF07715	TonB-dependent Receptor Plug Domain
6362620	Pfam	PF00593	TonB dependent receptor
7607871	Pfam	PF00593	TonB dependent receptor
7607871	Pfam	PF07715	TonB-dependent Receptor Plug Domain
10556788	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)
10556788	Pfam	PF17862	AAA+ lid domain
10556788	Pfam	PF01434	Peptidase family M41
14489208	Pfam	PF00216	Bacterial DNA-binding protein
5182890	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
5182890	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain
5182890	Pfam	PF00306	ATP synthase alpha/beta chain, C terminal domain
5117519	Pfam	PF00670	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
5117519	Pfam	PF05221	S-adenosyl-L-homocysteine hydrolase
8623551	Pfam	PF13458	Periplasmic binding protein
4560307	Pfam	PF13609	Gram-negative porin
10622338	Pfam	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
2889184	Pfam	PF00118	TCP-1/cpn60 chaperonin family
9344579	Pfam	PF01547	Bacterial extracellular solute-binding protein
6002050	Pfam	PF00171	Aldehyde dehydrogenase family
9442835	Pfam	PF00831	Ribosomal L29 protein
14587222	Pfam	PF00118	TCP-1/cpn60 chaperonin family
7673271	Pfam	PF00118	TCP-1/cpn60 chaperonin family
16356922	Pfam	PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain
16356922	Pfam	PF03118	Bacterial RNA polymerase, alpha chain C terminal domain
16356922	Pfam	PF01000	RNA polymerase Rpb3/RpoA insert domain
10557017	Pfam	PF07715	TonB-dependent Receptor Plug Domain
9901528	Pfam	PF00593	TonB dependent receptor
7607793	Pfam	PF03144	Elongation factor Tu domain 2
7607793	Pfam	PF00009	Elongation factor Tu GTP binding domain
7607793	Pfam	PF03143	Elongation factor Tu C-terminal domain
6002128	Pfam	PF03144	Elongation factor Tu domain 2
6002128	Pfam	PF00009	Elongation factor Tu GTP binding domain
6002128	Pfam	PF03143	Elongation factor Tu C-terminal domain
5150236	Pfam	PF05000	RNA polymerase Rpb1, domain 4
5150236	Pfam	PF00623	RNA polymerase Rpb1, domain 2
5150236	Pfam	PF00623	RNA polymerase Rpb1, domain 2
5150236	Pfam	PF04983	RNA polymerase Rpb1, domain 3
5150236	Pfam	PF04998	RNA polymerase Rpb1, domain 5
7378366	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3
7705940	Pfam	PF13609	Gram-negative porin
10622372	Pfam	PF02321	Outer membrane efflux protein
10622372	Pfam	PF02321	Outer membrane efflux protein
7116407	Pfam	PF00502	Phycobilisome protein
3020126	Pfam	PF00691	OmpA family
8623478	Pfam	PF00148	Nitrogenase component 1 type Oxidoreductase
10556811	Pfam	PF21614	Domain of unknown function (DUF6854)
10556811	Pfam	PF21614	Domain of unknown function (DUF6854)
7771494	Pfam	PF05494	MlaC protein
464381	Pfam	PF00009	Elongation factor Tu GTP binding domain
464381	Pfam	PF03143	Elongation factor Tu C-terminal domain
464381	Pfam	PF03144	Elongation factor Tu domain 2
5477773	Pfam	PF13407	Periplasmic binding protein domain
5739912	Pfam	PF00393	6-phosphogluconate dehydrogenase, C-terminal domain
5739912	Pfam	PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase
11572629	Pfam	PF00543	Nitrogen regulatory protein P-II
2987502	Pfam	PF01297	Zinc-uptake complex component A periplasmic
12260771	Pfam	PF00166	Chaperonin 10 Kd subunit
10065411	Pfam	PF00101	Ribulose bisphosphate carboxylase, small chain
10819153	Pfam	PF04561	RNA polymerase Rpb2, domain 2
10819153	Pfam	PF04563	RNA polymerase beta subunit
10819153	Pfam	PF04565	RNA polymerase Rpb2, domain 3
10819153	Pfam	PF00562	RNA polymerase Rpb2, domain 6
10819153	Pfam	PF04560	RNA polymerase Rpb2, domain 7
10819153	Pfam	PF10385	RNA polymerase beta subunit external 1 domain
1906284	Pfam	PF00543	Nitrogen regulatory protein P-II
11310515	Pfam	PF13609	Gram-negative porin
1512887	Pfam	PF01196	Ribosomal protein L17
14816733	Pfam	PF13433	Periplasmic binding protein domain
4462056	Pfam	PF00016	Ribulose bisphosphate carboxylase large chain, catalytic domain
4462056	Pfam	PF02788	Ribulose bisphosphate carboxylase large chain, N-terminal domain
12097149	Pfam	PF07995	Glucose / Sorbosone dehydrogenase
13079946	Pfam	PF13609	Gram-negative porin
12686946	Pfam	PF13433	Periplasmic binding protein domain
13014473	Pfam	PF04069	Substrate binding domain of ABC-type glycine betaine transport system
3708259	Pfam	PF05000	RNA polymerase Rpb1, domain 4
3708259	Pfam	PF04983	RNA polymerase Rpb1, domain 3
3708259	Pfam	PF00623	RNA polymerase Rpb1, domain 2
3708259	Pfam	PF04998	RNA polymerase Rpb1, domain 5
13571604	Pfam	PF02915	Rubrerythrin
13964880	Pfam	PF00378	Enoyl-CoA hydratase/isomerase
7247313	Pfam	PF16148	Domain of unknown function (DUF4856)
13440382	Pfam	PF00572	Ribosomal protein L13
8623534	Pfam	PF08402	TOBE domain
8623534	Pfam	PF00005	ABC transporter
6985225	Pfam	PF03176	MMPL family
6985225	Pfam	PF03176	MMPL family
6526528	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain
6526528	Pfam	PF00120	Glutamine synthetase, catalytic domain
11146648	Pfam	PF13505	Outer membrane protein beta-barrel domain
4462016	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain
4462016	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
11376066	Pfam	PF08442	ATP-grasp domain
11376066	Pfam	PF00549	CoA-ligase
10687923	Pfam	PF01259	SAICAR synthetase
10524121	Pfam	PF00411	Ribosomal protein S11
2135633	Pfam	PF01250	Ribosomal protein S6
11212195	Pfam	PF00378	Enoyl-CoA hydratase/isomerase
11212195	Pfam	PF02737	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
11212195	Pfam	PF00725	3-hydroxyacyl-CoA dehydrogenase, C-terminal domain
10196554	Pfam	PF13609	Gram-negative porin
16094824	Pfam	PF00561	alpha/beta hydrolase fold
464431	Pfam	PF01547	Bacterial extracellular solute-binding protein
13374899	Pfam	PF03320	Bacterial fructose-1,6-bisphosphatase, glpX-encoded
13899098	Pfam	PF00593	TonB dependent receptor
10196422	Pfam	PF00347	Ribosomal protein L6
10196422	Pfam	PF00347	Ribosomal protein L6
726550	Pfam	PF04983	RNA polymerase Rpb1, domain 3
726550	Pfam	PF04998	RNA polymerase Rpb1, domain 5
726550	Pfam	PF05000	RNA polymerase Rpb1, domain 4
10327633	Pfam	PF13458	Periplasmic binding protein
10294677	Pfam	PF05222	Alanine dehydrogenase/PNT, N-terminal domain
10294677	Pfam	PF01262	Alanine dehydrogenase/PNT, C-terminal domain
7017873	Pfam	PF00562	RNA polymerase Rpb2, domain 6
7017873	Pfam	PF04560	RNA polymerase Rpb2, domain 7
16553357	Pfam	PF13442	Cytochrome C oxidase, cbb3-type, subunit III
16553357	Pfam	PF00116	Cytochrome C oxidase subunit II, periplasmic domain
16553357	Pfam	PF02790	Cytochrome C oxidase subunit II, transmembrane domain
10294816	Pfam	PF00699	Urease beta subunit
9082595	Pfam	PF13458	Periplasmic binding protein
5740263	Pfam	PF00166	Chaperonin 10 Kd subunit
4593409	Pfam	PF05000	RNA polymerase Rpb1, domain 4
4593409	Pfam	PF04983	RNA polymerase Rpb1, domain 3
4593409	Pfam	PF04998	RNA polymerase Rpb1, domain 5
4593409	Pfam	PF04997	RNA polymerase Rpb1, domain 1
4593409	Pfam	PF00623	RNA polymerase Rpb1, domain 2
4593409	Pfam	PF00623	RNA polymerase Rpb1, domain 2
14817037	Pfam	PF01315	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
14817037	Pfam	PF20256	Molybdopterin cofactor-binding domain
14817037	Pfam	PF02738	Molybdopterin cofactor-binding domain
497519	Pfam	PF11932	Protein of unknown function (DUF3450)
8951436	Pfam	PF00502	Phycobilisome protein
8984443	Pfam	PF05275	Copper resistance protein B precursor (CopB)
11376324	Pfam	PF11769	Protein of unknown function (DUF3313)
11835069	Pfam	PF01409	tRNA synthetases class II core domain (F)
11835069	Pfam	PF02912	Aminoacyl tRNA synthetase class II, N-terminal domain
13211430	Pfam	PF00216	Bacterial DNA-binding protein
1316693	Pfam	PF08402	TOBE domain
1316693	Pfam	PF00005	ABC transporter
1021825	Pfam	PF00106	short chain dehydrogenase
8525440	Pfam	PF13458	Periplasmic binding protein
1414858	Pfam	PF03480	Bacterial extracellular solute-binding protein, family 7
2955060	Pfam	PF07715	TonB-dependent Receptor Plug Domain
10229518	Pfam	PF00593	TonB dependent receptor
10229518	Pfam	PF07715	TonB-dependent Receptor Plug Domain
10196769	Pfam	PF10417	C-terminal domain of 1-Cys peroxiredoxin
10196769	Pfam	PF00578	AhpC/TSA family
9279140	Pfam	PF07068	Major capsid protein Gp23
10131269	Pfam	PF09375	Imelysin
15341278	Pfam	PF13609	Gram-negative porin
13571847	Pfam	PF00171	Aldehyde dehydrogenase family
12097237	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
12097237	Pfam	PF07498	Rho termination factor, N-terminal domain
12097237	Pfam	PF07497	Rho termination factor, RNA-binding domain
6952648	Pfam	PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III
6952648	Pfam	PF02878	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
6952648	Pfam	PF02879	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II
3053451	Pfam	PF00210	Ferritin-like domain
10721184	Pfam	PF01118	Semialdehyde dehydrogenase, NAD binding domain
10721184	Pfam	PF02774	Semialdehyde dehydrogenase, dimerisation domain
6264665	Pfam	PF07715	TonB-dependent Receptor Plug Domain
6264665	Pfam	PF13715	CarboxypepD_reg-like domain
10131168	Pfam	PF13620	Carboxypeptidase regulatory-like domain
10753888	Pfam	PF00132	Bacterial transferase hexapeptide (six repeats)
11933495	Pfam	PF13609	Gram-negative porin
8132504	Pfam	PF00118	TCP-1/cpn60 chaperonin family
5117763	Pfam	PF00687	Ribosomal protein L1p/L10e family
3315374	Pfam	PF00593	TonB dependent receptor
10065674	Pfam	PF02355	Protein export membrane protein
10065674	Pfam	PF21760	Protein translocase subunit SecDF, P1 domain, N-terminal
661138	Pfam	PF03480	Bacterial extracellular solute-binding protein, family 7
7870146	Pfam	PF13609	Gram-negative porin
10426052	Pfam	PF13937	Domain of unknown function (DUF4212)
11573078	Pfam	PF01965	DJ-1/PfpI family
5478226	Pfam	PF03448	MgtE intracellular N domain
5478226	Pfam	PF01769	Divalent cation transporter
2266988	Pfam	PF13458	Periplasmic binding protein
5740234	Pfam	PF00166	Chaperonin 10 Kd subunit
11474605	Pfam	PF13407	Periplasmic binding protein domain
6494021	Pfam	PF17760	UvrA interaction domain
6494021	Pfam	PF17755	UvrA DNA-binding domain
14456597	Pfam	PF00118	TCP-1/cpn60 chaperonin family
12195545	Pfam	PF00593	TonB dependent receptor
12195545	Pfam	PF07715	TonB-dependent Receptor Plug Domain
5478267	Pfam	PF10674	Ycf54 protein
5117764	Pfam	PF03946	Ribosomal protein L11, N-terminal domain
5117764	Pfam	PF00298	Ribosomal protein L11, RNA binding domain
5772983	Pfam	PF04069	Substrate binding domain of ABC-type glycine betaine transport system
7640908	Pfam	PF00347	Ribosomal protein L6
7640908	Pfam	PF00347	Ribosomal protein L6
10720894	Pfam	PF01138	3' exoribonuclease family, domain 1
10720894	Pfam	PF01138	3' exoribonuclease family, domain 1
10720894	Pfam	PF00013	KH domain
10720894	Pfam	PF00575	S1 RNA binding domain
10720894	Pfam	PF03725	3' exoribonuclease family, domain 2
10720894	Pfam	PF03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain
11212602	Pfam	PF00118	TCP-1/cpn60 chaperonin family
9180927	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3
16095034	Pfam	PF13360	PQQ-like domain
16095034	Pfam	PF13360	PQQ-like domain
15603365	Pfam	PF20191	Family of unknown function (DUF6554)
13407958	Pfam	PF02803	Thiolase, C-terminal domain
13407958	Pfam	PF00108	Thiolase, N-terminal domain
15570577	Pfam	PF12288	Carboxysome shell peptide mid-region
3217249	Pfam	PF00889	Elongation factor TS
3970955	Pfam	PF07992	Pyridine nucleotide-disulphide oxidoreductase
3970955	Pfam	PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
7116491	Pfam	PF01053	Cys/Met metabolism PLP-dependent enzyme
11900795	Pfam	PF00828	Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A
11900795	Pfam	PF03719	Ribosomal protein S5, C-terminal domain
11900795	Pfam	PF00333	Ribosomal protein S5, N-terminal domain
4003654	Pfam	PF07715	TonB-dependent Receptor Plug Domain
464716	Pfam	PF13715	CarboxypepD_reg-like domain
464716	Pfam	PF07715	TonB-dependent Receptor Plug Domain
595786	Pfam	PF00118	TCP-1/cpn60 chaperonin family
8689501	Pfam	PF07715	TonB-dependent Receptor Plug Domain
12818110	Pfam	PF01145	SPFH domain / Band 7 family
15013677	Pfam	PF07715	TonB-dependent Receptor Plug Domain
15013677	Pfam	PF00593	TonB dependent receptor
10131071	Pfam	PF00499	NADH-ubiquinone/plastoquinone oxidoreductase chain 6
6395583	Pfam	PF02629	CoA binding domain
6395583	Pfam	PF16078	2-oxoglutarate dehydrogenase N-terminus
6395583	Pfam	PF00549	CoA-ligase
10688213	Pfam	PF00227	Proteasome subunit
8263467	Pfam	PF07715	TonB-dependent Receptor Plug Domain
8263467	Pfam	PF00593	TonB dependent receptor
16586389	Pfam	PF03480	Bacterial extracellular solute-binding protein, family 7
497341	Pfam	PF00210	Ferritin-like domain
15865681	Pfam	PF12327	FtsZ family, C-terminal domain
1578724	Pfam	PF02699	Preprotein translocase subunit
8820628	Pfam	PF00593	TonB dependent receptor
10426053	Pfam	PF00474	Sodium:solute symporter family
10426053	Pfam	PF00474	Sodium:solute symporter family
15701632	Pfam	PF00076	RNA recognition motif
13178565	Pfam	PF00669	Bacterial flagellin N-terminal helical region
1218360	Pfam	PF00886	Ribosomal protein S16
13080278	Pfam	PF00593	TonB dependent receptor
5969626	Pfam	PF07715	TonB-dependent Receptor Plug Domain
7804639	Pfam	PF00497	Bacterial extracellular solute-binding proteins, family 3
10131268	Pfam	PF07715	TonB-dependent Receptor Plug Domain
10131268	Pfam	PF00593	TonB dependent receptor
13834226	Pfam	PF00162	Phosphoglycerate kinase
11311116	Pfam	PF00180	Isocitrate/isopropylmalate dehydrogenase
890870	Pfam	PF00679	Elongation factor G C-terminus
890870	Pfam	PF14492	Elongation Factor G, domain III
890870	Pfam	PF03144	Elongation factor Tu domain 2
890870	Pfam	PF03764	Elongation factor G, domain IV
890870	Pfam	PF00009	Elongation factor Tu GTP binding domain
14391439	Pfam	PF00593	TonB dependent receptor
4364246	Pfam	PF05221	S-adenosyl-L-homocysteine hydrolase
4364246	Pfam	PF00670	S-adenosyl-L-homocysteine hydrolase, NAD binding domain
5511253	Pfam	PF07715	TonB-dependent Receptor Plug Domain
5511253	Pfam	PF00593	TonB dependent receptor
1644519	Pfam	PF16148	Domain of unknown function (DUF4856)
2660352	Pfam	PF02915	Rubrerythrin
4888495	Pfam	PF00700	Bacterial flagellin C-terminal helical region
4888495	Pfam	PF00669	Bacterial flagellin N-terminal helical region
12884029	Pfam	PF03144	Elongation factor Tu domain 2
12884029	Pfam	PF03764	Elongation factor G, domain IV
12884029	Pfam	PF14492	Elongation Factor G, domain III
12884029	Pfam	PF00679	Elongation factor G C-terminus
12884029	Pfam	PF00009	Elongation factor Tu GTP binding domain
14882997	Pfam	PF13860	FlgD Ig-like domain
8460448	Pfam	PF00011	Hsp20/alpha crystallin family
3545234	Pfam	PF07715	TonB-dependent Receptor Plug Domain
3545234	Pfam	PF00593	TonB dependent receptor
15440043	Pfam	PF00885	6,7-dimethyl-8-ribityllumazine synthase
15440043	Pfam	PF01737	YCF9
8001722	Pfam	PF00120	Glutamine synthetase, catalytic domain
8001722	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain
14161990	Pfam	PF00005	ABC transporter
13146186	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain
13146186	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
13899712	Pfam	PF07068	Major capsid protein Gp23
13899712	Pfam	PF07068	Major capsid protein Gp23
15374455	Pfam	PF00154	recA bacterial DNA recombination protein
3119198	Pfam	PF00171	Aldehyde dehydrogenase family
6232191	Pfam	PF02653	Branched-chain amino acid transport system / permease component
6232191	Pfam	PF04055	Radical SAM superfamily
15112359	Pfam	PF04069	Substrate binding domain of ABC-type glycine betaine transport system
10197022	Pfam	PF00005	ABC transporter
1578998	Pfam	PF03725	3' exoribonuclease family, domain 2
1578998	Pfam	PF00575	S1 RNA binding domain
1578998	Pfam	PF00013	KH domain
1578998	Pfam	PF01138	3' exoribonuclease family, domain 1
1578998	Pfam	PF01138	3' exoribonuclease family, domain 1
1578998	Pfam	PF03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain
4724889	Pfam	PF02922	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
10262719	Pfam	PF00152	tRNA synthetases class II (D, K and N)
10262719	Pfam	PF01336	OB-fold nucleic acid binding domain
12392495	Pfam	PF02800	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
12392495	Pfam	PF00044	Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain
12818361	Pfam	PF00593	TonB dependent receptor
12818361	Pfam	PF07715	TonB-dependent Receptor Plug Domain
2300081	Pfam	PF02472	Biopolymer transport protein ExbD/TolR
10491847	Pfam	PF09856	Short-chain fatty acyl coenzyme A regulators
10491847	Pfam	PF01381	Helix-turn-helix
10491847	Pfam	PF01381	Helix-turn-helix
10491847	Pfam	PF06114	IrrE N-terminal-like domain
11737185	Pfam	PF02777	Iron/manganese superoxide dismutases, C-terminal domain
11737185	Pfam	PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain
11835312	Pfam	PF00593	TonB dependent receptor
694264	Pfam	PF00338	Ribosomal protein S10p/S20e
11704270	Pfam	PF12849	PBP superfamily domain
11573172	Pfam	PF00118	TCP-1/cpn60 chaperonin family
1284086	Pfam	PF00009	Elongation factor Tu GTP binding domain
1284086	Pfam	PF03144	Elongation factor Tu domain 2
1284086	Pfam	PF03143	Elongation factor Tu C-terminal domain
12851218	Pfam	PF00575	S1 RNA binding domain
12851218	Pfam	PF01138	3' exoribonuclease family, domain 1
12851218	Pfam	PF01138	3' exoribonuclease family, domain 1
12851218	Pfam	PF03726	Polyribonucleotide nucleotidyltransferase, RNA binding domain
12851218	Pfam	PF00013	KH domain
12851218	Pfam	PF03725	3' exoribonuclease family, domain 2
7509978	Pfam	PF13715	CarboxypepD_reg-like domain
7509978	Pfam	PF07715	TonB-dependent Receptor Plug Domain
3119195	Pfam	PF08734	GYD domain
7739445	Pfam	PF00593	TonB dependent receptor
7739445	Pfam	PF07715	TonB-dependent Receptor Plug Domain
4167753	Pfam	PF13416	Bacterial extracellular solute-binding protein
11704356	Pfam	PF03895	YadA-like membrane anchor domain
14424214	Pfam	PF00091	Tubulin/FtsZ family, GTPase domain
14424214	Pfam	PF03953	Tubulin C-terminal domain
9836470	Pfam	PF02092	Glycyl-tRNA synthetase beta subunit
3119129	Pfam	PF00573	Ribosomal protein L4/L1 family
2496483	Pfam	PF00886	Ribosomal protein S16
11474874	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)
11474874	Pfam	PF01434	Peptidase family M41
11474874	Pfam	PF17862	AAA+ lid domain
11474874	Pfam	PF06480	FtsH Extracellular
10623051	Pfam	PF04069	Substrate binding domain of ABC-type glycine betaine transport system
2430912	Pfam	PF03144	Elongation factor Tu domain 2
2430912	Pfam	PF03143	Elongation factor Tu C-terminal domain
2430912	Pfam	PF00009	Elongation factor Tu GTP binding domain
10131607	Pfam	PF13609	Gram-negative porin
11311119	Pfam	PF00154	recA bacterial DNA recombination protein
11311119	Pfam	PF21096	RecA C-terminal domain
4724940	Pfam	PF06480	FtsH Extracellular
4724940	Pfam	PF01434	Peptidase family M41
4724940	Pfam	PF17862	AAA+ lid domain
4724940	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)
8296564	Pfam	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
13998017	Pfam	PF05698	Bacterial trigger factor protein (TF) C-terminus
2889904	Pfam	PF00155	Aminotransferase class I and II
7542982	Pfam	PF12771	Starch-binding associating with outer membrane
2725978	Pfam	PF03480	Bacterial extracellular solute-binding protein, family 7
1841253	Pfam	PF00543	Nitrogen regulatory protein P-II
4430010	Pfam	PF00593	TonB dependent receptor
9443510	Pfam	PF03951	Glutamine synthetase, beta-Grasp domain
9443510	Pfam	PF00120	Glutamine synthetase, catalytic domain
10524797	Pfam	PF07715	TonB-dependent Receptor Plug Domain
10524797	Pfam	PF00593	TonB dependent receptor
7837857	Pfam	PF00009	Elongation factor Tu GTP binding domain
7837857	Pfam	PF00679	Elongation factor G C-terminus
7837857	Pfam	PF14492	Elongation Factor G, domain III
7837857	Pfam	PF03764	Elongation factor G, domain IV
7837857	Pfam	PF03144	Elongation factor Tu domain 2
16783499	Pfam	PF07386	Protein of unknown function (DUF1499)
16717847	Pfam	PF00005	ABC transporter
11311262	Pfam	PF03319	Ethanolamine utilisation protein EutN/carboxysome
10623018	Pfam	PF07715	TonB-dependent Receptor Plug Domain
6133831	Pfam	PF00009	Elongation factor Tu GTP binding domain
6133831	Pfam	PF03143	Elongation factor Tu C-terminal domain
6133831	Pfam	PF03144	Elongation factor Tu domain 2
16357554	Pfam	PF04998	RNA polymerase Rpb1, domain 5
16357554	Pfam	PF04997	RNA polymerase Rpb1, domain 1
16357554	Pfam	PF00623	RNA polymerase Rpb1, domain 2
16357554	Pfam	PF04983	RNA polymerase Rpb1, domain 3
16357554	Pfam	PF05000	RNA polymerase Rpb1, domain 4
628844	Pfam	PF02357	Transcription termination factor nusG
6166453	Pfam	PF06480	FtsH Extracellular
6166453	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)
15734880	Pfam	PF12221	Bacterial membrane protein N terminal
15734880	Pfam	PF01145	SPFH domain / Band 7 family
1873902	Pfam	PF13609	Gram-negative porin
16062375	Pfam	PF07068	Major capsid protein Gp23
16062375	Pfam	PF07068	Major capsid protein Gp23
7280732	Pfam	PF13609	Gram-negative porin
3151804	Pfam	PF08502	LeuA allosteric (dimerisation) domain
3151804	Pfam	PF00682	HMGL-like
8001532	Pfam	PF07715	TonB-dependent Receptor Plug Domain
8001532	Pfam	PF00593	TonB dependent receptor
333784	Pfam	PF00118	TCP-1/cpn60 chaperonin family
7542983	Pfam	PF07715	TonB-dependent Receptor Plug Domain
7542983	Pfam	PF13715	CarboxypepD_reg-like domain
7542983	Pfam	PF00593	TonB dependent receptor
1448026	Pfam	PF11987	Translation-initiation factor 2
1448026	Pfam	PF00009	Elongation factor Tu GTP binding domain
1448026	Pfam	PF04760	Translation initiation factor IF-2, N-terminal region
11999247	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component
2988135	Pfam	PF03401	Tripartite tricarboxylate transporter family receptor
13244551	Pfam	PF01262	Alanine dehydrogenase/PNT, C-terminal domain
2791437	Pfam	PF04561	RNA polymerase Rpb2, domain 2
2791437	Pfam	PF04560	RNA polymerase Rpb2, domain 7
2791437	Pfam	PF00562	RNA polymerase Rpb2, domain 6
2791437	Pfam	PF04565	RNA polymerase Rpb2, domain 3
2791437	Pfam	PF04563	RNA polymerase beta subunit
2791437	Pfam	PF10385	RNA polymerase beta subunit external 1 domain
5675035	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
5675035	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain
4855974	Pfam	PF07715	TonB-dependent Receptor Plug Domain
15926146	Pfam	PF16148	Domain of unknown function (DUF4856)
13927300	Pfam	PF07715	TonB-dependent Receptor Plug Domain
13927300	Pfam	PF13715	CarboxypepD_reg-like domain
4325997	Pfam	PF13343	Bacterial extracellular solute-binding protein
8323822	Pfam	PF07715	TonB-dependent Receptor Plug Domain
11764345	Pfam	PF17871	AAA lid domain
11764345	Pfam	PF00004	ATPase family associated with various cellular activities (AAA)
11764345	Pfam	PF10431	C-terminal, D2-small domain, of ClpB protein
11764345	Pfam	PF07724	AAA domain (Cdc48 subfamily)
7078524	Pfam	PF00117	Glutamine amidotransferase class-I
7078524	Pfam	PF06418	CTP synthase N-terminus
10879673	Pfam	PF00022	Actin
3703634	Pfam	PF00258	Flavodoxin
5866089	Pfam	PF01145	SPFH domain / Band 7 family
7111566	Pfam	PF13184	NusA-like KH domain
7111566	Pfam	PF08529	NusA N-terminal domain
14549885	Pfam	PF00593	TonB dependent receptor
14549885	Pfam	PF07715	TonB-dependent Receptor Plug Domain
11698975	Pfam	PF00909	Ammonium Transporter Family
4981447	Pfam	PF07715	TonB-dependent Receptor Plug Domain
4981447	Pfam	PF13715	CarboxypepD_reg-like domain
1671961	Pfam	PF00216	Bacterial DNA-binding protein
