gene_callers_id	source	accession	function
10460575	NCBIfam	TIGR01812	succinate dehydrogenase or fumarate reductase, flavoprotein subunit
8429125	NCBIfam	TIGR02802	peptidoglycan-associated lipoprotein Pal
7904663	NCBIfam	TIGR00787	DctP family TRAP transporter solute-binding subunit
7904663	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
4595809	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
10657915	NCBIfam	TIGR00388	glycine--tRNA ligase subunit alpha
12328830	NCBIfam	TIGR02348	chaperonin GroEL
15769685	NCBIfam	TIGR02348	chaperonin GroEL
11313248	NCBIfam	TIGR00485	elongation factor Tu
10690609	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
10690609	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
11738943	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
11738943	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
11739306	NCBIfam	TIGR02348	chaperonin GroEL
11083984	NCBIfam	TIGR01230	agmatinase
15540105	NCBIfam	TIGR00465	ketol-acid reductoisomerase
12689607	NCBIfam	TIGR00855	50S ribosomal protein L7/L12
7446428	NCBIfam	TIGR00231	small GTP-binding protein domain
9379752	NCBIfam	TIGR01146	ATP synthase F1 subunit gamma
8303	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
14655681	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
3252085	NCBIfam	TIGR03039	photosystem II chlorophyll-binding protein CP47
9674649	NCBIfam	TIGR01035	glutamyl-tRNA reductase
10199012	NCBIfam	TIGR01034	methionine adenosyltransferase
2006828	NCBIfam	TIGR01122	branched-chain-amino-acid transaminase
2072398	NCBIfam	TIGR01978	Fe-S cluster assembly ATPase SufC
2924380	NCBIfam	TIGR02122	TAXI family TRAP transporter solute-binding subunit
5775282	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
8178	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
8178	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
16851087	NCBIfam	TIGR00975	phosphate ABC transporter substrate-binding protein PstS
5546063	NCBIfam	NF033779	Tim44/TimA family putative adaptor protein
2433035	NCBIfam	TIGR03513	gliding motility protein GldL
14884823	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
14884823	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
10625062	NCBIfam	TIGR01292	thioredoxin-disulfide reductase
7380957	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
3841876	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
5808336	NCBIfam	TIGR00514	acetyl-CoA carboxylase biotin carboxylase subunit
2826135	NCBIfam	TIGR02350	molecular chaperone DnaK
3252119	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
3219577	NCBIfam	TIGR00062	50S ribosomal protein L27
1744754	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
7053145	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
16490567	NCBIfam	TIGR02823	acryloyl-CoA reductase
5480444	NCBIfam	TIGR00464	glutamate--tRNA ligase
13508745	NCBIfam	TIGR02348	chaperonin GroEL
2957305	NCBIfam	TIGR00873	decarboxylating NADP(+)-dependent phosphogluconate dehydrogenase
3710839	NCBIfam	TIGR01034	methionine adenosyltransferase
1777543	NCBIfam	TIGR00731	50S ribosomal protein L25
9970312	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
9970312	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
7217464	NCBIfam	TIGR00767	transcription termination factor Rho
14524996	NCBIfam	NF033791	ActR/PrrA/RegA family redox response regulator transcription factor
15606194	NCBIfam	TIGR01304	GuaB3 family IMP dehydrogenase-related protein
4694546	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
15213123	NCBIfam	TIGR01783	TonB-dependent siderophore receptor
16163056	NCBIfam	TIGR00717	30S ribosomal protein S1
15802808	NCBIfam	TIGR03591	polyribonucleotide nucleotidyltransferase
6332638	NCBIfam	TIGR02027	DNA-directed RNA polymerase subunit alpha
10297963	NCBIfam	TIGR01151	photosystem II q(b) protein
5612132	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
12427486	NCBIfam	TIGR02386	DNA-directed RNA polymerase subunit beta'
1253663	NCBIfam	TIGR00065	cell division protein FtsZ
5808390	NCBIfam	TIGR00231	small GTP-binding protein domain
5808390	NCBIfam	TIGR00484	elongation factor G
2760986	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
5087664	NCBIfam	TIGR00888	glutamine-hydrolyzing GMP synthase, N-terminal domain
5087664	NCBIfam	TIGR00884	glutamine-hydrolyzing GMP synthase, C-terminal domain
11542946	NCBIfam	TIGR01151	photosystem II q(b) protein
2859555	NCBIfam	TIGR01783	TonB-dependent siderophore receptor
10166855	NCBIfam	TIGR00002	30S ribosomal protein S16
14524754	NCBIfam	TIGR00874	transaldolase
12853881	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
5120702	NCBIfam	TIGR01104	V-type H(+)-translocating pyrophosphatase
5480711	NCBIfam	TIGR01011	30S ribosomal protein S2
8298775	NCBIfam	TIGR00168	translation initiation factor IF-3
8659188	NCBIfam	TIGR01968	septum site-determining protein MinD
13345403	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
13345403	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
5415529	NCBIfam	NF033379	class I fructose-bisphosphate aldolase
5939527	NCBIfam	TIGR03648	VC_2705 family sodium/solute symporter
8921411	NCBIfam	TIGR01187	polyamine ABC transporter ATP-binding protein
10232395	NCBIfam	TIGR03654	50S ribosomal protein L6
4956780	NCBIfam	TIGR01341	aconitate hydratase AcnA
10658172	NCBIfam	TIGR00855	50S ribosomal protein L7/L12
1810737	NCBIfam	TIGR02387	DNA-directed RNA polymerase subunit gamma
3285306	NCBIfam	TIGR00936	adenosylhomocysteinase
11510028	NCBIfam	TIGR02348	chaperonin GroEL
14328120	NCBIfam	TIGR03648	VC_2705 family sodium/solute symporter
1188525	NCBIfam	TIGR00922	transcription termination/antitermination protein NusG
15737389	NCBIfam	TIGR03648	VC_2705 family sodium/solute symporter
4760193	NCBIfam	TIGR00963	preprotein translocase subunit SecA
3285289	NCBIfam	TIGR03632	30S ribosomal protein S11
5316838	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
5972509	NCBIfam	TIGR00485	elongation factor Tu
5972509	NCBIfam	TIGR00231	small GTP-binding protein domain
5939585	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
3252592	NCBIfam	TIGR03591	polyribonucleotide nucleotidyltransferase
41816	NCBIfam	TIGR00485	elongation factor Tu
41816	NCBIfam	TIGR00231	small GTP-binding protein domain
4301864	NCBIfam	TIGR00767	transcription termination factor Rho
1516523	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
14328723	NCBIfam	TIGR02013	DNA-directed RNA polymerase subunit beta
2007864	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
500710	NCBIfam	TIGR01786	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor
1221653	NCBIfam	TIGR00004	Rid family detoxifying hydrolase
11248335	NCBIfam	TIGR01901	filamentous hemagglutinin family N-terminal domain
11969241	NCBIfam	TIGR01024	50S ribosomal protein L19
6366028	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
6366028	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
10167112	NCBIfam	TIGR01029	30S ribosomal protein S7
10265425	NCBIfam	TIGR00231	small GTP-binding protein domain
10265425	NCBIfam	TIGR00485	elongation factor Tu
5219338	NCBIfam	TIGR02802	peptidoglycan-associated lipoprotein Pal
13148992	NCBIfam	TIGR03039	photosystem II chlorophyll-binding protein CP47
6431558	NCBIfam	NF038355	formate dehydrogenase FDH3 subunit beta
4629576	NCBIfam	TIGR00763	endopeptidase La
7185110	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
1221649	NCBIfam	TIGR02703	carboxysome peptide A
8922022	NCBIfam	TIGR00231	small GTP-binding protein domain
8922022	NCBIfam	TIGR00484	elongation factor G
2073582	NCBIfam	TIGR02348	chaperonin GroEL
7152340	NCBIfam	TIGR02348	chaperonin GroEL
12428137	NCBIfam	TIGR02517	type II secretion system secretin GspD
11379606	NCBIfam	TIGR00630	excinuclease ABC subunit UvrA
4596736	NCBIfam	TIGR01351	adenylate kinase
6005468	NCBIfam	TIGR01782	TonB-dependent receptor
1549133	NCBIfam	TIGR01139	cysteine synthase A
1549133	NCBIfam	TIGR01136	cysteine synthase
3613639	NCBIfam	TIGR01169	50S ribosomal protein L1
8594229	NCBIfam	TIGR00484	elongation factor G
8594229	NCBIfam	TIGR00231	small GTP-binding protein domain
15704926	NCBIfam	TIGR00260	threonine synthase
12919725	NCBIfam	TIGR01782	TonB-dependent receptor
4531182	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
8102628	NCBIfam	TIGR00002	30S ribosomal protein S16
5219375	NCBIfam	TIGR01104	V-type H(+)-translocating pyrophosphatase
10003324	NCBIfam	TIGR01136	cysteine synthase
10003324	NCBIfam	TIGR01139	cysteine synthase A
14951395	NCBIfam	TIGR01786	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor
14951395	NCBIfam	TIGR01785	TonB-dependent heme/hemoglobin receptor family protein
12067753	NCBIfam	TIGR02348	chaperonin GroEL
1909670	NCBIfam	TIGR01347	dihydrolipoyllysine-residue succinyltransferase
1909671	NCBIfam	TIGR00239	2-oxoglutarate dehydrogenase E1 component
15279032	NCBIfam	TIGR00065	cell division protein FtsZ
8594237	NCBIfam	TIGR01009	30S ribosomal protein S3
12821513	NCBIfam	TIGR02802	peptidoglycan-associated lipoprotein Pal
1639682	NCBIfam	TIGR00231	small GTP-binding protein domain
1639682	NCBIfam	TIGR00485	elongation factor Tu
10224813	NCBIfam	TIGR00973	2-isopropylmalate synthase
12682522	NCBIfam	TIGR01068	thioredoxin
16352426	NCBIfam	TIGR01953	transcription termination factor NusA
3179483	NCBIfam	TIGR01146	ATP synthase F1 subunit gamma
13272077	NCBIfam	TIGR00485	elongation factor Tu
13272077	NCBIfam	TIGR00231	small GTP-binding protein domain
8520645	NCBIfam	TIGR03648	VC_2705 family sodium/solute symporter
10028179	NCBIfam	TIGR02386	DNA-directed RNA polymerase subunit beta'
6292763	NCBIfam	TIGR01786	TonB-dependent hemoglobin/transferrin/lactoferrin family receptor
10224649	NCBIfam	TIGR00855	50S ribosomal protein L7/L12
16516124	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
16516124	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
2786608	NCBIfam	TIGR00184	adenylosuccinate synthase
5014631	NCBIfam	TIGR02388	DNA-directed RNA polymerase subunit beta''
7767112	NCBIfam	TIGR01034	methionine adenosyltransferase
9274665	NCBIfam	TIGR02350	molecular chaperone DnaK
9470996	NCBIfam	TIGR00653	glutamine synthetase, type I
7013409	NCBIfam	TIGR02386	DNA-directed RNA polymerase subunit beta'
4261062	NCBIfam	TIGR00493	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
10879955	NCBIfam	TIGR00767	transcription termination factor Rho
2917368	NCBIfam	TIGR01169	50S ribosomal protein L1
5833815	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
7963745	NCBIfam	TIGR01164	50S ribosomal protein L16
6489039	NCBIfam	TIGR02348	chaperonin GroEL
3179484	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
11699213	NCBIfam	TIGR00231	small GTP-binding protein domain
11699213	NCBIfam	TIGR00485	elongation factor Tu
3179482	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
16024896	NCBIfam	TIGR02168	chromosome segregation protein SMC
11731986	NCBIfam	TIGR01694	S-methyl-5'-thioadenosine phosphorylase
5801216	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
5604648	NCBIfam	TIGR00065	cell division protein FtsZ
7439360	NCBIfam	TIGR00630	excinuclease ABC subunit UvrA
14910818	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
12288952	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
6456398	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
8094895	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
8717586	NCBIfam	TIGR00959	signal recognition particle protein
2270658	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
12100737	NCBIfam	TIGR02348	chaperonin GroEL
7906499	NCBIfam	TIGR00158	50S ribosomal protein L9
1090784	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
4334856	NCBIfam	TIGR01961	NADH (or F420H2) dehydrogenase, subunit C
10790143	NCBIfam	TIGR01954	transcription termination factor NusA, C-terminal duplication
10790143	NCBIfam	TIGR01953	transcription termination factor NusA
10003567	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
8627378	NCBIfam	TIGR01104	V-type H(+)-translocating pyrophosphatase
10331295	NCBIfam	TIGR01327	phosphoglycerate dehydrogenase
4859120	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
4859120	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
7644624	NCBIfam	TIGR02388	DNA-directed RNA polymerase subunit beta''
4367453	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
7906498	NCBIfam	TIGR02168	chromosome segregation protein SMC
8594936	NCBIfam	TIGR00485	elongation factor Tu
8594936	NCBIfam	TIGR00231	small GTP-binding protein domain
3744869	NCBIfam	TIGR02349	molecular chaperone DnaJ
11445549	NCBIfam	TIGR01260	ATP synthase F0 subunit C
9282902	NCBIfam	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
10855678	NCBIfam	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
12100772	NCBIfam	TIGR02866	cytochrome c oxidase subunit II
4793652	NCBIfam	TIGR01009	30S ribosomal protein S3
12133767	NCBIfam	TIGR03407	urea ABC transporter substrate-binding protein
402876	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
402876	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
8365217	NCBIfam	TIGR02348	chaperonin GroEL
11445643	NCBIfam	TIGR01150	photosynthetic reaction center subunit H
10003752	NCBIfam	TIGR01019	succinate--CoA ligase subunit alpha
4793830	NCBIfam	TIGR02348	chaperonin GroEL
10626415	NCBIfam	TIGR00787	DctP family TRAP transporter solute-binding subunit
10626415	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
4040046	NCBIfam	TIGR02388	DNA-directed RNA polymerase subunit beta''
7251313	NCBIfam	TIGR02802	peptidoglycan-associated lipoprotein Pal
10790348	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
11478267	NCBIfam	TIGR03644	probable ammonium transporter, marine subtype
5055783	NCBIfam	TIGR00225	C-terminal processing peptidase
10069527	NCBIfam	TIGR02013	DNA-directed RNA polymerase subunit beta
12953027	NCBIfam	TIGR02013	DNA-directed RNA polymerase subunit beta
3188224	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
4826576	NCBIfam	TIGR01650	cobaltochelatase subunit CobS
5187006	NCBIfam	TIGR00401	peptide-methionine (S)-S-oxide reductase MsrA
10593657	NCBIfam	TIGR01292	thioredoxin-disulfide reductase
6366422	NCBIfam	TIGR02386	DNA-directed RNA polymerase subunit beta'
16590053	NCBIfam	TIGR03631	30S ribosomal protein S13
12920274	NCBIfam	TIGR00133	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
7185704	NCBIfam	TIGR02388	DNA-directed RNA polymerase subunit beta''
6497491	NCBIfam	TIGR01782	TonB-dependent receptor
10233470	NCBIfam	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
14460673	NCBIfam	TIGR02348	chaperonin GroEL
5678950	NCBIfam	TIGR01345	malate synthase G
4237293	NCBIfam	TIGR03591	polyribonucleotide nucleotidyltransferase
8595457	NCBIfam	TIGR02350	molecular chaperone DnaK
501361	NCBIfam	TIGR00485	elongation factor Tu
501361	NCBIfam	TIGR00231	small GTP-binding protein domain
8169150	NCBIfam	TIGR01932	protease modulator HflC
11052917	NCBIfam	TIGR02027	DNA-directed RNA polymerase subunit alpha
14198585	NCBIfam	TIGR02030	magnesium chelatase ATPase subunit I
15443995	NCBIfam	TIGR01034	methionine adenosyltransferase
6170201	NCBIfam	TIGR03457	sulfoacetaldehyde acetyltransferase
4531900	NCBIfam	TIGR00382	ATP-dependent protease ATP-binding subunit ClpX
10692156	NCBIfam	TIGR03647	putative solute:sodium symporter small subunit
8922662	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
8759181	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
3647375	NCBIfam	TIGR00631	excinuclease ABC subunit UvrB
5777075	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
2336370	NCBIfam	TIGR03648	VC_2705 family sodium/solute symporter
5580387	NCBIfam	TIGR00757	Rne/Rng family ribonuclease
14100146	NCBIfam	TIGR01933	FtsH protease activity modulator HflK
6891205	NCBIfam	TIGR02348	chaperonin GroEL
5252635	NCBIfam	TIGR01932	protease modulator HflC
3647267	NCBIfam	TIGR00337	CTP synthase (glutamine hydrolyzing)
534511	NCBIfam	TIGR00717	30S ribosomal protein S1
5088901	NCBIfam	TIGR02388	DNA-directed RNA polymerase subunit beta''
13444726	NCBIfam	TIGR00485	elongation factor Tu
13444726	NCBIfam	TIGR00231	small GTP-binding protein domain
10593912	NCBIfam	TIGR02348	chaperonin GroEL
11446089	NCBIfam	TIGR00065	cell division protein FtsZ
15574681	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
11544653	NCBIfam	TIGR02350	molecular chaperone DnaK
4564802	NCBIfam	TIGR02348	chaperonin GroEL
3483563	NCBIfam	TIGR00059	50S ribosomal protein L17
1058485	NCBIfam	TIGR02350	molecular chaperone DnaK
2598729	NCBIfam	TIGR00484	elongation factor G
2598729	NCBIfam	TIGR00231	small GTP-binding protein domain
10233564	NCBIfam	TIGR00514	acetyl-CoA carboxylase biotin carboxylase subunit
11052896	NCBIfam	TIGR02348	chaperonin GroEL
2336716	NCBIfam	TIGR00485	elongation factor Tu
2336716	NCBIfam	TIGR00231	small GTP-binding protein domain
1746870	NCBIfam	TIGR00731	50S ribosomal protein L25
502081	NCBIfam	TIGR00975	phosphate ABC transporter substrate-binding protein PstS
13740239	NCBIfam	TIGR01029	30S ribosomal protein S7
5089841	NCBIfam	TIGR01957	NADH-quinone oxidoreductase subunit B
11512018	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
14919774	NCBIfam	TIGR00118	biosynthetic-type acetolactate synthase large subunit
6105508	NCBIfam	TIGR01326	O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase
7711154	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
6007253	NCBIfam	TIGR00904	MreB/Mrl family cell shape determining protein
10037875	NCBIfam	TIGR01152	photosystem II D2 protein (photosystem q(a) protein)
12822987	NCBIfam	TIGR01339	phycocyanin subunit beta
9775633	NCBIfam	TIGR01534	glyceraldehyde-3-phosphate dehydrogenase, type I
1092120	NCBIfam	TIGR00717	30S ribosomal protein S1
9971982	NCBIfam	TIGR00231	small GTP-binding protein domain
9971982	NCBIfam	TIGR00485	elongation factor Tu
10551	NCBIfam	TIGR00653	glutamine synthetase, type I
10135865	NCBIfam	TIGR00231	small GTP-binding protein domain
10135865	NCBIfam	TIGR00485	elongation factor Tu
16755071	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
16755071	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
10594555	NCBIfam	TIGR00653	glutamine synthetase, type I
15706366	NCBIfam	TIGR00653	glutamine synthetase, type I
1911044	NCBIfam	TIGR03407	urea ABC transporter substrate-binding protein
7285141	NCBIfam	TIGR02348	chaperonin GroEL
12855802	NCBIfam	TIGR01953	transcription termination factor NusA
10988011	NCBIfam	TIGR00653	glutamine synthetase, type I
12888298	NCBIfam	TIGR02348	chaperonin GroEL
15837454	NCBIfam	TIGR00485	elongation factor Tu
2336872	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
2336872	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
5712034	NCBIfam	TIGR00767	transcription termination factor Rho
11512020	NCBIfam	TIGR02348	chaperonin GroEL
8595548	NCBIfam	TIGR02348	chaperonin GroEL
15149227	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
12822809	NCBIfam	TIGR00485	elongation factor Tu
12822809	NCBIfam	TIGR00231	small GTP-binding protein domain
4958321	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
9021892	NCBIfam	TIGR00485	elongation factor Tu
9021892	NCBIfam	TIGR00231	small GTP-binding protein domain
16394808	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
16394808	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
5646565	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
1026412	NCBIfam	TIGR00115	trigger factor
1517954	NCBIfam	TIGR03644	probable ammonium transporter, marine subtype
10660680	NCBIfam	TIGR01933	FtsH protease activity modulator HflK
13151267	NCBIfam	TIGR02095	glycogen/starch synthase, ADP-glucose type
3615884	NCBIfam	TIGR01844	TolC family outer membrane protein
15739964	NCBIfam	TIGR01933	FtsH protease activity modulator HflK
12298990	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
1223547	NCBIfam	TIGR01016	succinate-CoA ligase subunit beta
14593149	NCBIfam	TIGR00485	elongation factor Tu
14593149	NCBIfam	TIGR00231	small GTP-binding protein domain
9022207	NCBIfam	TIGR03591	polyribonucleotide nucleotidyltransferase
12594140	NCBIfam	TIGR02348	chaperonin GroEL
731897	NCBIfam	TIGR02348	chaperonin GroEL
7908038	NCBIfam	TIGR02075	UMP kinase
11774797	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
11774797	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
11774908	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
11774908	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
11905858	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
11217890	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
14822371	NCBIfam	TIGR02416	aerobic carbon-monoxide dehydrogenase large subunit
15739965	NCBIfam	TIGR01932	protease modulator HflC
11611243	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
8825698	NCBIfam	TIGR02350	molecular chaperone DnaK
2468874	NCBIfam	TIGR02348	chaperonin GroEL
12430162	NCBIfam	TIGR00390	HslU--HslV peptidase ATPase subunit
6958200	NCBIfam	TIGR00485	elongation factor Tu
6958200	NCBIfam	TIGR00231	small GTP-binding protein domain
8891159	NCBIfam	TIGR01783	TonB-dependent siderophore receptor
2403060	NCBIfam	TIGR01307	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
15575805	NCBIfam	TIGR02982	ABC exporter ATP-binding subunit, DevA family
5549064	NCBIfam	NF033921	iron uptake porin
3812023	NCBIfam	TIGR01187	polyamine ABC transporter ATP-binding protein
12102321	NCBIfam	TIGR01930	acetyl-CoA C-acyltransferase
338810	NCBIfam	TIGR00158	50S ribosomal protein L9
9481247	NCBIfam	TIGR02350	molecular chaperone DnaK
12397487	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
9153474	NCBIfam	TIGR01783	TonB-dependent siderophore receptor
4238169	NCBIfam	TIGR02348	chaperonin GroEL
4467410	NCBIfam	TIGR03591	polyribonucleotide nucleotidyltransferase
9087879	NCBIfam	TIGR03644	probable ammonium transporter, marine subtype
9087879	NCBIfam	TIGR00836	ammonium transporter
3255316	NCBIfam	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
11709232	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
15739937	NCBIfam	TIGR00224	phosphoenolpyruvate carboxykinase (ATP)
2828967	NCBIfam	TIGR02348	chaperonin GroEL
44273	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
44273	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
1224017	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
14953785	NCBIfam	TIGR01339	phycocyanin subunit beta
16002328	NCBIfam	TIGR01241	ATP-dependent zinc metalloprotease FtsH
8662517	NCBIfam	TIGR00713	glutamate-1-semialdehyde 2,1-aminomutase
5319970	NCBIfam	TIGR03457	sulfoacetaldehyde acetyltransferase
5745960	NCBIfam	TIGR01759	malate dehydrogenase
5975369	NCBIfam	TIGR01068	thioredoxin
2240016	NCBIfam	TIGR02060	adenylyl-sulfate reductase subunit beta
8531398	NCBIfam	TIGR02387	DNA-directed RNA polymerase subunit gamma
11938960	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
6892866	NCBIfam	TIGR02027	DNA-directed RNA polymerase subunit alpha
4697386	NCBIfam	TIGR02802	peptidoglycan-associated lipoprotein Pal
470358	NCBIfam	TIGR01932	protease modulator HflC
1551761	NCBIfam	TIGR00962	F0F1 ATP synthase subunit alpha
9710964	NCBIfam	TIGR00485	elongation factor Tu
9710964	NCBIfam	TIGR00231	small GTP-binding protein domain
7449887	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
14593371	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
14593371	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
8989864	NCBIfam	TIGR00231	small GTP-binding protein domain
8989864	NCBIfam	TIGR00485	elongation factor Tu
5123562	NCBIfam	TIGR02348	chaperonin GroEL
7449883	NCBIfam	TIGR00231	small GTP-binding protein domain
7449883	NCBIfam	TIGR00484	elongation factor G
15150512	NCBIfam	TIGR01039	F0F1 ATP synthase subunit beta
6368820	NCBIfam	TIGR00260	threonine synthase
9678018	NCBIfam	TIGR00231	small GTP-binding protein domain
9678018	NCBIfam	TIGR00484	elongation factor G
15510679	NCBIfam	TIGR03591	polyribonucleotide nucleotidyltransferase
5811349	NCBIfam	TIGR02350	molecular chaperone DnaK
208582	NCBIfam	TIGR00231	small GTP-binding protein domain
11874220	NCBIfam	NF033921	iron uptake porin
13446719	NCBIfam	NF037995	TRAP transporter substrate-binding protein DctP
15478526	NCBIfam	TIGR00761	acetylglutamate kinase
13741904	NCBIfam	TIGR03041	chlorophyll a/b binding light-harvesting protein
176115	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
176115	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
11873976	NCBIfam	TIGR02348	chaperonin GroEL
12136172	NCBIfam	TIGR01932	protease modulator HflC
3387314	NCBIfam	TIGR04056	SusC/RagA family TonB-linked outer membrane protein
3387314	NCBIfam	TIGR04057	SusC/RagA subfamily TonB-dependent outer membrane receptor, signature region
