gene_callers_id	source	accession	function	e_value
13148107		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
11247561		MER0082160	MEROPS	family_M103_unassigned_peptidases_(Prochlorococcus_marinus)_[M103.UPW]#M103#{peptidase_unit:_1-449}~source_YP_397454~
3153872		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
14884823		MER0196966	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_62-238}~source_ADB40779~
7380957		MER0876461	MEROPS	FtsH_peptidase_(Aureimonas_altamirensis)_[M41.001]#M41#{peptidase_unit:_368-604}~source_A0A0B1Q7L5~
8178		MER0056079	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_74-277}~source_GEBA2500543360~
14196766		MER0808531	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Synechococcus_sp.)_[I87.UPW]#I87#{inhibitor_unit:_20-201}~source_Q3AM84~
2138147		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
10690609		MER0128801	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_214-419}~source_GEBA2500529956~
15900852		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
14655681		MER0128801	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_214-419}~source_GEBA2500529956~
15638737		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
7774528		MER0469309	MEROPS	subfamily_M14B_non-peptidase_homologues_(Rhodothermus_marinus)_[M14.UNB]#M14B#{peptidase_unit:_37-118}~source_YP_004826127~
500087		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
10002816		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
5939585		MER0202626	MEROPS	family_M41_unassigned_peptidases_(Coraliomargarita_akajimensis)_[M41.UPW]#M41#{peptidase_unit:_403-652}~source_ADE54769~
5087664		MER0082134	MEROPS	GMP_synthase_(Prochlorococcus_marinus)_[C26.957]#C26#{peptidase_unit:_1-207}~source_ABO16659~
2859555		MER0193018	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Thermanaerovibrio_acidaminovorans)_[I39.UPW]#I39#{inhibitor_unit:_21-154}~source_ACZ19745~
15213123		MER0193018	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Thermanaerovibrio_acidaminovorans)_[I39.UPW]#I39#{inhibitor_unit:_21-154}~source_ACZ19745~
5907021		MER0980244	MEROPS	family_S11_unassigned_peptidases_(Pelagibacter_ubique)_[S11.UPW]#S11#{peptidase_unit:_25-281}~source_W9E219~
13345403		MER0133436	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_53-245}~source_GEBA2500516530~
9970312		MER0129427	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pedobacter_heparinus)_[I39.UPW]#I39#{inhibitor_unit:_179-357}~source_GEBA2500404066~
2040470		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
1352351		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8757927		MER0024407	MEROPS	FtsH-SLR0228_peptidase_(Prochlorococcus_marinus)_[M41.017]#M41#{peptidase_unit:_391-637}~source_ZP_00104730~
8790725		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
12690146		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
6464227		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
9741072		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
6366028		MER0194042	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_95-249}~source_ACU64281~
7480170		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
14328723		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
8790935		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
2859986		MER0182283	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Desulfovibrio_magneticus)_[I39.UPW]#I39#{inhibitor_unit:_32-163}~source_BAH76254~
14951395		MER0194706	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_29-157}~source_ACY52846~
500710		MER0194706	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_29-157}~source_ACY52846~
6398985		MER0069332	MEROPS	subfamily_S1C_unassigned_peptidases_(Prochlorococcus_marinus)_[S01.UPC]#S01C#{peptidase_unit:_79-363}~source_YP_292214~
4629576		MER0137380	MEROPS	Lon-A_peptidase_(Pelagibacter_sp._HTCC7211)_[S16.001]#S16#{peptidase_unit:_533-779}~source_EDZ60385~
6071380		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
13272031		MER0079687	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_76-233}~source_GEBA2500535223~
16516124		MER0196998	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_188-377}~source_ADB38779~
9536540		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
4588589		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
1901623		MER1071444	MEROPS	subfamily_S49C_non-peptidase_homologues_(Acinetobacter_lwoffii)_[S49.UNC]#S49C#{peptidase_unit:_87-233}~source_N9FVG4~
4981828		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
11797584		MER0203173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Shewanella_violacea)_[I39.UPW]#I39#{inhibitor_unit:_40-192}~source_BAJ02656~
4261062		MER0026131	MEROPS	peptidase_Clp_(type_1)_(Synechococcus_sp._WH_8102)_[S14.001]#S14#{peptidase_unit:_1-192}~source_ZP_00115583~
1639673		MER0194746	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_27-152}~source_ACY53940~
5801216		MER0876792	MEROPS	FtsH_peptidase_(Pseudohaliea_rubra)_[M41.001]#M41#{peptidase_unit:_383-619}~source_A0A095VNL6~
10355984		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
14714133		MER0194746	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_27-152}~source_ACY53940~
6292763		MER0194706	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Vibrio_antiquarius)_[I39.UPW]#I39#{inhibitor_unit:_29-157}~source_ACY52846~
13993294		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
2761885		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
1090784		MER0196975	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_68-247}~source_ADB36268~
4859120		MER0128801	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_214-419}~source_GEBA2500529956~
6431993		MER0132698	MEROPS	family_S33_unassigned_peptidases_(Geodermatophilus_obscurus)_[S33.UPW]#S33#{peptidase_unit:_2-267}~source_GEBA2500700466~
13313302		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
14820645		MER0193018	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Thermanaerovibrio_acidaminovorans)_[I39.UPW]#I39#{inhibitor_unit:_21-154}~source_ACZ19745~
5055783		MER0099474	MEROPS	subfamily_S41A_unassigned_peptidases_(Methylobacterium_radiotolerans)_[S41.UPA]#S41A#{peptidase_unit:_43-364}~source_YP_001752808~
107921		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
7513508		MER0196386	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pirellula_staleyi)_[I39.UPW]#I39#{inhibitor_unit:_109-226}~source_ADB16724~
402876		MER0056079	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_74-277}~source_GEBA2500543360~
12953027		MER0195833	MEROPS	family_N11_unassigned_peptide_lyases_()_[N11.UPW]#N11#{peptidase_unit:_944-1048}~source_YP_003970177~
10954224		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
5252635		MER0275742	MEROPS	HflC_(Pelagibacter_ubique)_[I87.001]#I87#{inhibitor_unit:_10-283}~source_AAZ20832~
14886511		MER0203173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Shewanella_violacea)_[I39.UPW]#I39#{inhibitor_unit:_40-192}~source_BAJ02656~
14100146		MER0807729	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Skermanella_aerolata)_[I87.UPW]#I87#{inhibitor_unit:_158-353}~source_A0A0D2UUR2~
12854965		MER0196386	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pirellula_staleyi)_[I39.UPW]#I39#{inhibitor_unit:_109-226}~source_ADB16724~
4531900		MER0024862	MEROPS	HslU_component_of_HslVU_peptidase_(Leishmania_infantum)_[X20.005]#X20#{peptidase_unit:_128-378}~source_CAD19161~
5809852		MER0493479	MEROPS	subfamily_S49B_unassigned_peptidases_(Prochlorococcus_marinus)_[S49.UPB]#S49B#{peptidase_unit:_1-269}~source_YP_001011666~
8169150		MER0808154	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_16-281}~source_J9YZS0~
7415503		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
3647267		MER0450686	MEROPS	CTP_synthetase_(Stenotrophomonas_sp._SKA14)_[C26.964]#C26#{peptidase_unit:_197-545}~source_ZP_05137016~
14198585		MER0227251	MEROPS	family_S16_non-peptidase_homologues_(Methanothermus_fervidus)_[S16.UNW]#S16#{peptidase_unit:_5-192}~source_YP_004003725~
11610043		MER1073240	MEROPS	subfamily_S49C_non-peptidase_homologues_(Acinetobacter_bohemicus)_[S49.UNC]#S49C#{peptidase_unit:_84-212}~source_N8Q6E4~
10659786		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
5744659		MER0203173	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Shewanella_violacea)_[I39.UPW]#I39#{inhibitor_unit:_40-192}~source_BAJ02656~
2336872		MER0197005	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_78-264}~source_ADB42001~
9644177		MER0469401	MEROPS	subfamily_M14B_non-peptidase_homologues_(Rhodothermus_marinus)_[M14.UNB]#M14B#{peptidase_unit:_28-109}~source_YP_004826211~
9775253		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
15149227		MER0196979	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_76-265}~source_ADB36341~
4991184		MER0797506	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_10-230}~source_A8UG17~
5646565		MER0194067	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_61-250}~source_ACU64577~
16755071		MER0196989	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_70-259}~source_ADB37748~
7711154		MER0105578	MEROPS	AtFtsH1_peptidase_(Synechococcus_sp._WH_7805)_[M41.020]#M41#{peptidase_unit:_371-616}~source_EAR19163~
1944092		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
16394808		MER0092308	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_212-401}~source_GEBA2500533230~
1682036		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8497783		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
10988167		MER0140667	MEROPS	family_M17_unassigned_peptidases_(Pelagibacter_sp._HTCC7211)_[M17.UPW]#M17#{peptidase_unit:_68-485}~source_EDZ60497~
5516000		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
8891159		MER0193018	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Thermanaerovibrio_acidaminovorans)_[I39.UPW]#I39#{inhibitor_unit:_21-154}~source_ACZ19745~
1125146		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
1813308		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
10660680		MER0793973	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_67-343}~source_J9Z0U6~
11774797		MER0128801	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_214-419}~source_GEBA2500529956~
12430162		MER0003283	MEROPS	HslU_component_of_HslVU_peptidase_(Lactobacillus_leichmannii)_[X20.005]#X20#{peptidase_unit:_94-339}~source_HSLU_LACLE~
9874305		MER0808154	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_16-281}~source_J9YZS0~
9841543		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
12397487		MER0203480	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Salinibacter_ruber)_[I39.UPW]#I39#{inhibitor_unit:_109-260}~source_CBH23245~
11774908		MER0197000	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_70-247}~source_ADB39042~
9153474		MER0193018	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Thermanaerovibrio_acidaminovorans)_[I39.UPW]#I39#{inhibitor_unit:_21-154}~source_ACZ19745~
8596431		MER0096097	MEROPS	family_S33_unassigned_peptidases_(Xanthobacter_autotrophicus)_[S33.UPW]#S33#{peptidase_unit:_145-461}~source_YP_001416476~
15739964		MER0792199	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_59-319}~source_W2UDU1~
15739965		MER0234000	MEROPS	HflC_()_[I87.001]#I87#{inhibitor_unit:_8-284}~source_EAS46911~
11611243		MER0365368	MEROPS	FtsH_peptidase_()_[M41.001]#M41#{peptidase_unit:_242-494}~source_ZP_10845569~
10988652		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
15772825		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
12987555		MER1073240	MEROPS	subfamily_S49C_non-peptidase_homologues_(Acinetobacter_bohemicus)_[S49.UNC]#S49C#{peptidase_unit:_84-212}~source_N8Q6E4~
9907373		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
44273		MER0133149	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_178-387}~source_GEBA2500510795~
16002328		MER0024402	MEROPS	AtFtsH1_peptidase_(Prochlorococcus_marinus)_[M41.020]#M41#{peptidase_unit:_373-618}~source_ZP_00104233~
7449887		MER0196975	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_68-247}~source_ADB36268~
8826151		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
1224017		MER0196994	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_83-299}~source_ADB38432~
470358		MER0276294	MEROPS	HflC_()_[I87.001]#I87#{inhibitor_unit:_12-284}~source_EAW42231~
14593371		MER0133418	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_79-235}~source_GEBA2500516206~
15281620		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
7417303		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
3550687		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
13807072		MER0809430	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_11-283}~source_U4UX20~
6172227		MER0193950	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_82-295}~source_ACU62634~
241241		MER0244245	MEROPS	subfamily_S1C_unassigned_peptidases_()_[S01.UPC]#S01C#{peptidase_unit:_118-470}~source_ZP_02187335~
15674992		MER0795038	MEROPS	family_I87_unassigned_peptidase_inhibitors_(Polaribacter_sp._Hel1_33_49)_[I87.UPW]#I87#{inhibitor_unit:_8-232}~source_A0A099XQ11~
2928254		MER0194241	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Capnocytophaga_ochracea)_[I39.UPW]#I39#{inhibitor_unit:_70-254}~source_ACU91761~
13053566		MER0793973	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_67-343}~source_J9Z0U6~
13053567		MER0808154	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_16-281}~source_J9YZS0~
12955299		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
241340		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
12136172		MER0236926	MEROPS	HflC_()_[I87.001]#I87#{inhibitor_unit:_5-285}~source_AAV34451~
14102283		MER0196386	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pirellula_staleyi)_[I39.UPW]#I39#{inhibitor_unit:_109-226}~source_ADB16724~
14364459		MER0469367	MEROPS	family_M14_non-peptidase_homologues_(Fibrella_aestuarina)_[M14.UNW]#M14X#{peptidase_unit:_14-116}~source_CCH03199~
7253834		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
110474		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
10596258		MER0806243	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_13-280}~source_J9YXW7~
12169123		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
3387314		MER0133325	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_81-274}~source_GEBA2500513991~
10825702		MER0469399	MEROPS	subfamily_M14B_non-peptidase_homologues_(Terriglobus_saanensis)_[M14.UNB]#M14B#{peptidase_unit:_36-132}~source_YP_004181019~
7909354		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
176115		MER0196998	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_188-377}~source_ADB38779~
5845043		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
5058758		MER0244834	MEROPS	subfamily_S1C_unassigned_peptidases_(Pelagibacter_sp._IMCC9063)_[S01.UPC]#S01C#{peptidase_unit:_100-449}~source_YP_004357219~
6729958		MER0133203	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Dyadobacter_fermentans)_[I39.UPW]#I39#{inhibitor_unit:_201-394}~source_GEBA2500511960~
13742311		MER0196999	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_82-260}~source_ADB38947~
4894963		MER0132698	MEROPS	family_S33_unassigned_peptidases_(Geodermatophilus_obscurus)_[S33.UPW]#S33#{peptidase_unit:_2-267}~source_GEBA2500700466~
12300570		MER0196952	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_112-302}~source_ADB40032~
7221531		MER0193018	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Thermanaerovibrio_acidaminovorans)_[I39.UPW]#I39#{inhibitor_unit:_21-154}~source_ACZ19745~
5681451		MER0275742	MEROPS	HflC_(Pelagibacter_ubique)_[I87.001]#I87#{inhibitor_unit:_10-283}~source_AAZ20832~
14725433		MER0094262	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_66-264}~source_GEBA2500532488~
9482575		MER0182283	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Desulfovibrio_magneticus)_[I39.UPW]#I39#{inhibitor_unit:_32-163}~source_BAH76254~
5812626		MER0182283	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Desulfovibrio_magneticus)_[I39.UPW]#I39#{inhibitor_unit:_32-163}~source_BAH76254~
4370834		MER0196386	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pirellula_staleyi)_[I39.UPW]#I39#{inhibitor_unit:_109-226}~source_ADB16724~
10236359		MER0187476	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Rhodothermus_marinus)_[I39.UPW]#I39#{inhibitor_unit:_75-255}~source_ACY47809~
2961909		MER0194042	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Chitinophaga_pinensis)_[I39.UPW]#I39#{inhibitor_unit:_95-249}~source_ACU64281~
6795903		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
8630915		MER0128801	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_214-419}~source_GEBA2500529956~
5747337		MER0234543	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Pseudoxanthomonas_suwonensis)_[I39.UPW]#I39#{inhibitor_unit:_35-175}~source_YP_004145827~
3125909		MER0196960	MEROPS	family_I39_unassigned_peptidase_inhibitors_(Spirosoma_linguale)_[I39.UPW]#I39#{inhibitor_unit:_79-266}~source_ADB40454~
7189159		MER0798245	MEROPS	family_I87_unassigned_peptidase_inhibitors_()_[I87.UPW]#I87#{inhibitor_unit:_65-312}~source_K6GGN7~
