gene_callers_id	source	accession	function
4531900	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
10495731	SUPERFAMILY	SSF56935	Porins
15902605	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
6170215	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
10036937	SUPERFAMILY	SSF53067	Actin-like ATPase domain
10036937	SUPERFAMILY	SSF53067	Actin-like ATPase domain
10036937	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain
14886511	SUPERFAMILY	SSF56935	Porins
8759181	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
1452089	SUPERFAMILY	SSF56935	Porins
3647375	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
3647375	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
1615384	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
5809852	SUPERFAMILY	SSF52096	ClpP/crotonase
5777075	SUPERFAMILY	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase
5777075	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
5777075	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
403387	SUPERFAMILY	SSF56935	Porins
9775046	SUPERFAMILY	SSF56935	Porins
5580387	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
14100146	SUPERFAMILY	SSF117892	Band 7/SPFH domain
6891205	SUPERFAMILY	SSF52029	GroEL apical domain-like
6891205	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
6891205	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
7087802	SUPERFAMILY	SSF54913	GlnB-like
5252635	SUPERFAMILY	SSF117892	Band 7/SPFH domain
3647267	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
3647267	SUPERFAMILY	SSF52317	Class I glutamine amidotransferase-like
6366891	SUPERFAMILY	SSF56935	Porins
534511	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
534511	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
534511	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
534511	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
534511	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
534511	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
5088901	SUPERFAMILY	SSF64484	beta and beta-prime subunits of DNA dependent RNA-polymerase
15902427	SUPERFAMILY	SSF56935	Porins
13444726	SUPERFAMILY	SSF50447	Translation proteins
13444726	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
13444726	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
10593912	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
10593912	SUPERFAMILY	SSF52029	GroEL apical domain-like
10593912	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
11446089	SUPERFAMILY	SSF55307	Tubulin C-terminal domain-like
11446089	SUPERFAMILY	SSF52490	Tubulin nucleotide-binding domain-like
10790463	SUPERFAMILY	SSF52518	Thiamin diphosphate-binding fold (THDP-binding)
10790463	SUPERFAMILY	SSF52922	TK C-terminal domain-like
14755442	SUPERFAMILY	SSF56935	Porins
16262877	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
16262877	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
16262877	SUPERFAMILY	SSF54791	Eukaryotic type KH-domain (KH-domain type I)
16262877	SUPERFAMILY	SSF55666	Ribonuclease PH domain 2-like
12232454	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
12920788	SUPERFAMILY	SSF56935	Porins
6498386	SUPERFAMILY	SSF64518	Phase 1 flagellin
4597605	SUPERFAMILY	SSF51569	Aldolase
11544653	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain
11544653	SUPERFAMILY	SSF53067	Actin-like ATPase domain
11544653	SUPERFAMILY	SSF100934	Heat shock protein 70kD (HSP70), C-terminal subdomain
11544653	SUPERFAMILY	SSF53067	Actin-like ATPase domain
4564802	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
4564802	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
4564802	SUPERFAMILY	SSF52029	GroEL apical domain-like
3483563	SUPERFAMILY	SSF64263	Prokaryotic ribosomal protein L17
4826676	SUPERFAMILY	SSF56935	Porins
13477492	SUPERFAMILY	SSF64518	Phase 1 flagellin
1058485	SUPERFAMILY	SSF53067	Actin-like ATPase domain
1058485	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain
1058485	SUPERFAMILY	SSF53067	Actin-like ATPase domain
2598729	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
2598729	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
2598729	SUPERFAMILY	SSF54980	EF-G C-terminal domain-like
2598729	SUPERFAMILY	SSF50447	Translation proteins
2598729	SUPERFAMILY	SSF54980	EF-G C-terminal domain-like
2532955	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
12854965	SUPERFAMILY	SSF56935	Porins
9643716	SUPERFAMILY	SSF55307	Tubulin C-terminal domain-like
9643716	SUPERFAMILY	SSF52490	Tubulin nucleotide-binding domain-like
10233564	SUPERFAMILY	SSF52440	PreATP-grasp domain
10233564	SUPERFAMILY	SSF56059	Glutathione synthetase ATP-binding domain-like
10233564	SUPERFAMILY	SSF51246	Rudiment single hybrid motif
11052896	SUPERFAMILY	SSF52029	GroEL apical domain-like
11052896	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
9217593	SUPERFAMILY	SSF51998	PFL-like glycyl radical enzymes
9217593	SUPERFAMILY	SSF75625	YebC-like
3712981	SUPERFAMILY	SSF50129	GroES-like
2336716	SUPERFAMILY	SSF50447	Translation proteins
2336716	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
2336716	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
1582728	SUPERFAMILY	SSF56935	Porins
14886496	SUPERFAMILY	SSF53748	Phosphoglycerate kinase
4368029	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
7415503	SUPERFAMILY	SSF56935	Porins
11184192	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
1746870	SUPERFAMILY	SSF50715	Ribosomal protein L25-like
10200903	SUPERFAMILY	SSF56935	Porins
10659786	SUPERFAMILY	SSF56935	Porins
12822397	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
8792692	SUPERFAMILY	SSF52029	GroEL apical domain-like
8792692	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
8792692	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
14625084	SUPERFAMILY	SSF81321	Family A G protein-coupled receptor-like
502081	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
13740239	SUPERFAMILY	SSF47973	Ribosomal protein S7
5089841	SUPERFAMILY	SSF56770	HydA/Nqo6-like
15739213	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
15739213	SUPERFAMILY	SSF90002	Hypothetical protein YjiA, C-terminal domain
11512018	SUPERFAMILY	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase
11512018	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
11512018	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
3680352	SUPERFAMILY	SSF47203	Acyl-CoA dehydrogenase C-terminal domain-like
3680352	SUPERFAMILY	SSF56645	Acyl-CoA dehydrogenase NM domain-like
11610238	SUPERFAMILY	SSF51395	FMN-linked oxidoreductases
14919774	SUPERFAMILY	SSF52518	Thiamin diphosphate-binding fold (THDP-binding)
14919774	SUPERFAMILY	SSF52518	Thiamin diphosphate-binding fold (THDP-binding)
14919774	SUPERFAMILY	SSF52467	DHS-like NAD/FAD-binding domain
6105508	SUPERFAMILY	SSF53383	PLP-dependent transferases
7711154	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
7711154	SUPERFAMILY	SSF140990	FtsH protease domain-like
6007253	SUPERFAMILY	SSF53067	Actin-like ATPase domain
6007253	SUPERFAMILY	SSF53067	Actin-like ATPase domain
10037875	SUPERFAMILY	SSF81483	Bacterial photosystem II reaction centre, L and M subunits
12822987	SUPERFAMILY	SSF46458	Globin-like
9906407	SUPERFAMILY	SSF56935	Porins
9775633	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains
9775633	SUPERFAMILY	SSF55347	Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain
1682036	SUPERFAMILY	SSF56935	Porins
4434081	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
10234444	SUPERFAMILY	SSF64484	beta and beta-prime subunits of DNA dependent RNA-polymerase
10758591	SUPERFAMILY	SSF46458	Globin-like
1092120	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
1092120	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
1092120	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
1092120	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
1092120	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
1092120	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
11544720	SUPERFAMILY	SSF56935	Porins
9971982	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
9971982	SUPERFAMILY	SSF50447	Translation proteins
9971982	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
10551	SUPERFAMILY	SSF55931	Glutamine synthetase/guanido kinase
10551	SUPERFAMILY	SSF54368	Glutamine synthetase, N-terminal domain
10135865	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
10135865	SUPERFAMILY	SSF50447	Translation proteins
10135865	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
3680351	SUPERFAMILY	SSF56645	Acyl-CoA dehydrogenase NM domain-like
3680351	SUPERFAMILY	SSF47203	Acyl-CoA dehydrogenase C-terminal domain-like
14231686	SUPERFAMILY	SSF56935	Porins
11807069	SUPERFAMILY	SSF56935	Porins
16755071	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
16755071	SUPERFAMILY	SSF56935	Porins
7580078	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
12233232	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
15346284	SUPERFAMILY	SSF64518	Phase 1 flagellin
10037574	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
10594555	SUPERFAMILY	SSF55931	Glutamine synthetase/guanido kinase
10594555	SUPERFAMILY	SSF54368	Glutamine synthetase, N-terminal domain
14297701	SUPERFAMILY	SSF56935	Porins
6138362	SUPERFAMILY	SSF55347	Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain
6138362	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains
6138362	SUPERFAMILY	SSF55021	ACT-like
1550716	SUPERFAMILY	SSF56935	Porins
7186900	SUPERFAMILY	SSF48452	TPR-like
15706366	SUPERFAMILY	SSF55931	Glutamine synthetase/guanido kinase
15706366	SUPERFAMILY	SSF54368	Glutamine synthetase, N-terminal domain
11512096	SUPERFAMILY	SSF64484	beta and beta-prime subunits of DNA dependent RNA-polymerase
4893042	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains
4893042	SUPERFAMILY	SSF52283	Formate/glycerate dehydrogenase catalytic domain-like
12036350	SUPERFAMILY	SSF56935	Porins
6924435	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
1911044	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
10070513	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
10463328	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains
10463328	SUPERFAMILY	SSF52283	Formate/glycerate dehydrogenase catalytic domain-like
7285141	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
7285141	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
7285141	SUPERFAMILY	SSF52029	GroEL apical domain-like
10725556	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
9775476	SUPERFAMILY	SSF56935	Porins
10037516	SUPERFAMILY	SSF51569	Aldolase
5187691	SUPERFAMILY	SSF56935	Porins
16263773	SUPERFAMILY	SSF56935	Porins
1583262	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
10004913	SUPERFAMILY	SSF56935	Porins
12855802	SUPERFAMILY	SSF69705	Transcription factor NusA, N-terminal domain
12855802	SUPERFAMILY	SSF54814	Prokaryotic type KH domain (KH-domain type II)
12855802	SUPERFAMILY	SSF54814	Prokaryotic type KH domain (KH-domain type II)
12855802	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
10988011	SUPERFAMILY	SSF55931	Glutamine synthetase/guanido kinase
10988011	SUPERFAMILY	SSF54368	Glutamine synthetase, N-terminal domain
9644177	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
9644177	SUPERFAMILY	SSF56935	Porins
11610741	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
3844536	SUPERFAMILY	SSF103088	OmpA-like
12888298	SUPERFAMILY	SSF52029	GroEL apical domain-like
12888298	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
12888298	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
11479393	SUPERFAMILY	SSF48452	TPR-like
15837454	SUPERFAMILY	SSF50447	Translation proteins
15837454	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
15837454	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
11512019	SUPERFAMILY	SSF50129	GroES-like
2336872	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
2336872	SUPERFAMILY	SSF56935	Porins
5712034	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
5712034	SUPERFAMILY	SSF68912	Rho N-terminal domain-like
5712034	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
6695320	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
8628689	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
501888	SUPERFAMILY	SSF56935	Porins
11512020	SUPERFAMILY	SSF52029	GroEL apical domain-like
11512020	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
11512020	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
4991184	SUPERFAMILY	SSF117892	Band 7/SPFH domain
9939562	SUPERFAMILY	SSF46458	Globin-like
9775253	SUPERFAMILY	SSF56935	Porins
8595548	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
8595548	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
8595548	SUPERFAMILY	SSF52029	GroEL apical domain-like
15149227	SUPERFAMILY	SSF56935	Porins
12822809	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
12822809	SUPERFAMILY	SSF50447	Translation proteins
12822809	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
4958321	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
4958321	SUPERFAMILY	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase
4958321	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
9021892	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
9021892	SUPERFAMILY	SSF50447	Translation proteins
9021892	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
1944092	SUPERFAMILY	SSF56935	Porins
8038494	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
1517983	SUPERFAMILY	SSF56935	Porins
15018382	SUPERFAMILY	SSF56935	Porins
16591296	SUPERFAMILY	SSF55729	Acyl-CoA N-acyltransferases (Nat)
16394808	SUPERFAMILY	SSF56935	Porins
16394808	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
5679334	SUPERFAMILY	SSF101790	Aminomethyltransferase beta-barrel domain
5679334	SUPERFAMILY	SSF103025	Folate-binding domain
5646565	SUPERFAMILY	SSF56935	Porins
5646565	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
1026412	SUPERFAMILY	SSF102735	Trigger factor ribosome-binding domain
1026412	SUPERFAMILY	SSF54534	FKBP-like
1026412	SUPERFAMILY	SSF109998	Triger factor/SurA peptide-binding domain-like
1517954	SUPERFAMILY	SSF111352	Ammonium transporter
11348580	SUPERFAMILY	SSF53720	ALDH-like
5515822	SUPERFAMILY	SSF49749	Group II dsDNA viruses VP
5515822	SUPERFAMILY	SSF49749	Group II dsDNA viruses VP
10660680	SUPERFAMILY	SSF117892	Band 7/SPFH domain
11298	SUPERFAMILY	SSF52821	Rhodanese/Cell cycle control phosphatase
13151267	SUPERFAMILY	SSF53756	UDP-Glycosyltransferase/glycogen phosphorylase
3615884	SUPERFAMILY	SSF56954	Outer membrane efflux proteins (OEP)
14920768	SUPERFAMILY	SSF56935	Porins
3877779	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
15346462	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
2828996	SUPERFAMILY	SSF47729	IHF-like DNA-binding proteins
15739964	SUPERFAMILY	SSF117892	Band 7/SPFH domain
12298990	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
12298990	SUPERFAMILY	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase
12298990	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
1223547	SUPERFAMILY	SSF56059	Glutathione synthetase ATP-binding domain-like
1223547	SUPERFAMILY	SSF52210	Succinyl-CoA synthetase domains
14593149	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
14593149	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
14593149	SUPERFAMILY	SSF50447	Translation proteins
9022207	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
9022207	SUPERFAMILY	SSF54791	Eukaryotic type KH-domain (KH-domain type I)
9022207	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
9022207	SUPERFAMILY	SSF55666	Ribonuclease PH domain 2-like
9022207	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
9022207	SUPERFAMILY	SSF55666	Ribonuclease PH domain 2-like
7253048	SUPERFAMILY	SSF56935	Porins
12594140	SUPERFAMILY	SSF52029	GroEL apical domain-like
12594140	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
731897	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
731897	SUPERFAMILY	SSF52029	GroEL apical domain-like
731897	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
7908038	SUPERFAMILY	SSF53633	Carbamate kinase-like
11774797	SUPERFAMILY	SSF56935	Porins
11774797	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
11774908	SUPERFAMILY	SSF56935	Porins
11774908	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
9153197	SUPERFAMILY	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases
1583892	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
11905858	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
11905858	SUPERFAMILY	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase
11905858	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
5024606	SUPERFAMILY	SSF50952	Soluble quinoprotein glucose dehydrogenase
8006328	SUPERFAMILY	SSF56935	Porins
14167090	SUPERFAMILY	SSF56935	Porins
2042599	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
14822371	SUPERFAMILY	SSF54665	CO dehydrogenase molybdoprotein N-domain-like
14822371	SUPERFAMILY	SSF56003	Molybdenum cofactor-binding domain
10988652	SUPERFAMILY	SSF56935	Porins
15739965	SUPERFAMILY	SSF117892	Band 7/SPFH domain
8497783	SUPERFAMILY	SSF56935	Porins
8497783	SUPERFAMILY	SSF56935	Porins
11611243	SUPERFAMILY	SSF140990	FtsH protease domain-like
11611243	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
4467527	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
3418748	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
5516000	SUPERFAMILY	SSF56935	Porins
8825698	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain
8825698	SUPERFAMILY	SSF100934	Heat shock protein 70kD (HSP70), C-terminal subdomain
8825698	SUPERFAMILY	SSF53067	Actin-like ATPase domain
8825698	SUPERFAMILY	SSF53067	Actin-like ATPase domain
1125146	SUPERFAMILY	SSF56935	Porins
7744655	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
7744655	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
6400653	SUPERFAMILY	SSF52490	Tubulin nucleotide-binding domain-like
6400653	SUPERFAMILY	SSF55307	Tubulin C-terminal domain-like
2468874	SUPERFAMILY	SSF52029	GroEL apical domain-like
2468874	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
2468874	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
2075747	SUPERFAMILY	SSF52172	CheY-like
8596431	SUPERFAMILY	SSF47005	Peripheral subunit-binding domain of 2-oxo acid dehydrogenase complex
8596431	SUPERFAMILY	SSF51230	Single hybrid motif
8596431	SUPERFAMILY	SSF52777	CoA-dependent acyltransferases
10988167	SUPERFAMILY	SSF52949	Macro domain-like
10988167	SUPERFAMILY	SSF53187	Zn-dependent exopeptidases
2632535	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
12430162	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
15575748	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
2501497	SUPERFAMILY	SSF110942	HSP90 C-terminal domain
2501497	SUPERFAMILY	SSF55874	ATPase domain of HSP90 chaperone/DNA topoisomerase II/histidine kinase
2501497	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
16526338	SUPERFAMILY	SSF52029	GroEL apical domain-like
16526338	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
6958200	SUPERFAMILY	SSF50465	EF-Tu/eEF-1alpha/eIF2-gamma C-terminal domain
6958200	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
6958200	SUPERFAMILY	SSF50447	Translation proteins
6892259	SUPERFAMILY	SSF56935	Porins
4205520	SUPERFAMILY	SSF52029	GroEL apical domain-like
4205520	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
12397576	SUPERFAMILY	SSF64518	Phase 1 flagellin
8891159	SUPERFAMILY	SSF56935	Porins
2403060	SUPERFAMILY	SSF64158	2,3-Bisphosphoglycerate-independent phosphoglycerate mutase, substrate-binding domain
2403060	SUPERFAMILY	SSF53649	Alkaline phosphatase-like
7253105	SUPERFAMILY	SSF56935	Porins
9841543	SUPERFAMILY	SSF56935	Porins
2108431	SUPERFAMILY	SSF52402	Adenine nucleotide alpha hydrolases-like
15575805	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
1813308	SUPERFAMILY	SSF56935	Porins
3812023	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
3812023	SUPERFAMILY	SSF50331	MOP-like
1878919	SUPERFAMILY	SSF56954	Outer membrane efflux proteins (OEP)
10234906	SUPERFAMILY	SSF56935	Porins
12102321	SUPERFAMILY	SSF53901	Thiolase-like
12102321	SUPERFAMILY	SSF53901	Thiolase-like
338810	SUPERFAMILY	SSF55658	L9 N-domain-like
338810	SUPERFAMILY	SSF55653	Ribosomal protein L9 C-domain
9481247	SUPERFAMILY	SSF53067	Actin-like ATPase domain
9481247	SUPERFAMILY	SSF100920	Heat shock protein 70kD (HSP70), peptide-binding domain
9481247	SUPERFAMILY	SSF53067	Actin-like ATPase domain
4828255	SUPERFAMILY	SSF53822	Periplasmic binding protein-like I
11676430	SUPERFAMILY	SSF81648	a domain/subunit of cytochrome bc1 complex (Ubiquinol-cytochrome c reductase)
11676430	SUPERFAMILY	SSF81342	Transmembrane di-heme cytochromes
11676430	SUPERFAMILY	SSF46626	Cytochrome c
12397487	SUPERFAMILY	SSF56935	Porins
5123014	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
5123014	SUPERFAMILY	SSF50331	MOP-like
9153474	SUPERFAMILY	SSF56935	Porins
4238169	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
4238169	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
4238169	SUPERFAMILY	SSF52029	GroEL apical domain-like
4467410	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
4467410	SUPERFAMILY	SSF54211	Ribosomal protein S5 domain 2-like
4467410	SUPERFAMILY	SSF55666	Ribonuclease PH domain 2-like
4467410	SUPERFAMILY	SSF54791	Eukaryotic type KH-domain (KH-domain type I)
4467410	SUPERFAMILY	SSF55666	Ribonuclease PH domain 2-like
4467410	SUPERFAMILY	SSF50249	Nucleic acid-binding proteins
7056523	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
9874305	SUPERFAMILY	SSF117892	Band 7/SPFH domain
9087879	SUPERFAMILY	SSF111352	Ammonium transporter
2271983	SUPERFAMILY	SSF53383	PLP-dependent transferases
3255316	SUPERFAMILY	SSF55205	EPT/RTPC-like
13741137	SUPERFAMILY	SSF53748	Phosphoglycerate kinase
13216891	SUPERFAMILY	SSF56935	Porins
3582746	SUPERFAMILY	SSF54913	GlnB-like
11709232	SUPERFAMILY	SSF47917	C-terminal domain of alpha and beta subunits of F1 ATP synthase
11709232	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
11709232	SUPERFAMILY	SSF50615	N-terminal domain of alpha and beta subunits of F1 ATP synthase
15739937	SUPERFAMILY	SSF68923	PEP carboxykinase N-terminal domain
15739937	SUPERFAMILY	SSF53795	PEP carboxykinase-like
1748097	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
6433840	SUPERFAMILY	SSF47729	IHF-like DNA-binding proteins
2828967	SUPERFAMILY	SSF52029	GroEL apical domain-like
2828967	SUPERFAMILY	SSF48592	GroEL equatorial domain-like
2828967	SUPERFAMILY	SSF54849	GroEL-intermediate domain like
5352175	SUPERFAMILY	SSF52283	Formate/glycerate dehydrogenase catalytic domain-like
5352175	SUPERFAMILY	SSF51735	NAD(P)-binding Rossmann-fold domains
15543778	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
15543778	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
44273	SUPERFAMILY	SSF49464	Carboxypeptidase regulatory domain-like
44273	SUPERFAMILY	SSF56935	Porins
7417303	SUPERFAMILY	SSF56935	Porins
14691844	SUPERFAMILY	SSF56935	Porins
11381913	SUPERFAMILY	SSF161077	Photosystem II antenna protein-like
1224017	SUPERFAMILY	SSF56935	Porins
14953785	SUPERFAMILY	SSF46458	Globin-like
16002328	SUPERFAMILY	SSF140990	FtsH protease domain-like
16002328	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases
5844293	SUPERFAMILY	SSF56935	Porins
8662517	SUPERFAMILY	SSF53383	PLP-dependent transferases
8694955	SUPERFAMILY	SSF52402	Adenine nucleotide alpha hydrolases-like
3321012	SUPERFAMILY	SSF53850	Periplasmic binding protein-like II
